,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
2513,2016-02-01,14.0,18.0,3.0,0.6,9.1,19.0,19.014801915542012,65.0,67.38159031979256,1009.1,1009.9,7.0,5.0,15.8,18.415271786022437,1,0,2016,2,1,36,3.5342917352885173,3.7765842736853723,-35.0247822,117.883608,5
2514,2016-02-02,15.2,19.9,0.0,6.2,6.6,19.0,19.014801915542012,66.0,67.38159031979256,1018.5,1019.2,6.0,5.0,17.4,18.415271786022437,0,0,2016,2,2,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2515,2016-02-03,15.2,21.3,0.0,4.6,11.6,9.0,19.014801915542012,63.0,67.38159031979256,1024.0,1021.8,6.0,5.0,18.1,18.415271786022437,0,0,2016,2,3,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2516,2016-02-04,14.1,24.8,0.0,5.2,12.4,6.0,19.014801915542012,62.0,67.38159031979256,1022.6,1018.0,0.0,5.0,20.8,18.415271786022437,0,0,2016,2,4,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2517,2016-02-05,16.3,32.0,0.0,5.4,12.9,4.0,19.014801915542012,80.0,67.38159031979256,1015.5,1014.7,0.0,5.0,21.0,18.415271786022437,0,0,2016,2,5,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2518,2016-02-06,18.0,22.3,0.0,11.8,1.9,9.0,19.014801915542012,81.0,67.38159031979256,1019.0,1018.7,6.0,5.0,20.7,18.415271786022437,0,0,2016,2,6,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2519,2016-02-07,18.0,25.0,0.0,4.0,9.3,17.0,19.014801915542012,85.0,67.38159031979256,1020.9,1019.0,6.0,5.0,20.4,18.415271786022437,0,0,2016,2,7,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2520,2016-02-08,19.0,27.2,0.0,4.4,10.2,20.0,19.014801915542012,79.0,67.38159031979256,1019.2,1015.4,0.0,5.0,24.5,18.415271786022437,0,0,2016,2,8,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2521,2016-02-09,19.5,28.1,0.0,8.4,12.1,6.0,19.014801915542012,68.0,67.38159031979256,1015.7,1016.1,0.0,5.0,25.5,18.415271786022437,0,0,2016,2,9,36,2.748893571891069,3.7765842736853723,-35.0247822,117.883608,5
2522,2016-02-10,19.9,22.3,0.0,8.8,2.7,19.0,19.014801915542012,78.0,67.38159031979256,1019.0,1017.2,8.0,5.0,20.3,18.415271786022437,0,0,2016,2,10,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2523,2016-02-11,19.6,23.8,0.0,6.2,6.4,15.0,19.014801915542012,84.0,67.38159031979256,1015.7,1012.7,8.0,5.0,20.9,18.415271786022437,0,0,2016,2,11,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2524,2016-02-12,18.6,23.0,0.0,4.8,9.3,20.0,19.014801915542012,76.0,67.38159031979256,1018.2,1017.5,2.0,5.0,20.0,18.415271786022437,0,0,2016,2,12,36,4.319689898685965,3.7765842736853723,-35.0247822,117.883608,5
2525,2016-02-13,17.3,20.8,0.0,8.2,2.6,22.0,19.014801915542012,58.0,67.38159031979256,1024.4,1023.4,7.0,5.0,18.8,18.415271786022437,0,0,2016,2,13,36,3.5342917352885173,3.7765842736853723,-35.0247822,117.883608,5
2526,2016-02-14,17.8,21.8,0.0,3.2,4.5,4.0,19.014801915542012,64.0,67.38159031979256,1025.5,1023.7,7.0,5.0,18.9,18.415271786022437,0,0,2016,2,14,36,5.105088062083414,3.7765842736853723,-35.0247822,117.883608,5
2527,2016-02-15,17.4,21.9,0.0,4.4,8.9,9.0,19.014801915542012,63.0,67.38159031979256,1026.2,1024.0,7.0,5.0,18.4,18.415271786022437,0,0,2016,2,15,36,5.105088062083414,3.7765842736853723,-35.0247822,117.883608,5
2528,2016-02-16,15.7,25.9,0.0,8.4,12.7,28.0,19.014801915542012,59.0,67.38159031979256,1022.5,1017.1,6.0,5.0,20.7,18.415271786022437,0,0,2016,2,16,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2529,2016-02-17,18.2,26.0,0.0,7.8,10.5,11.0,19.014801915542012,78.0,67.38159031979256,1014.4,1013.3,0.0,5.0,22.0,18.415271786022437,0,0,2016,2,17,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2530,2016-02-18,19.2,21.3,0.0,7.0,2.2,35.0,19.014801915542012,79.0,67.38159031979256,1020.6,1020.8,7.0,5.0,19.8,18.415271786022437,0,0,2016,2,18,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2531,2016-02-19,17.5,22.0,1.0,4.0,4.0,35.0,19.014801915542012,77.0,67.38159031979256,1023.2,1020.8,7.0,5.0,21.3,18.415271786022437,0,0,2016,2,19,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2532,2016-02-20,17.7,23.8,0.0,6.4,9.6,15.0,19.014801915542012,70.0,67.38159031979256,1017.7,1012.4,6.0,5.0,21.4,18.415271786022437,0,0,2016,2,20,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2533,2016-02-21,17.0,26.5,0.0,6.4,10.9,6.0,19.014801915542012,72.0,67.38159031979256,1011.2,1007.5,1.0,5.0,22.9,18.415271786022437,0,1,2016,2,21,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2534,2016-02-22,18.5,23.8,3.5,6.6,3.8,11.0,19.014801915542012,81.0,67.38159031979256,1010.5,1012.5,6.0,5.0,21.4,18.415271786022437,1,1,2016,2,22,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2535,2016-02-23,13.7,19.6,6.8,3.8,3.5,4.0,19.014801915542012,96.0,67.38159031979256,1014.0,1011.6,6.0,5.0,15.5,18.415271786022437,1,1,2016,2,23,36,4.319689898685965,3.7765842736853723,-35.0247822,117.883608,5
2536,2016-02-24,15.0,18.5,7.4,3.4,6.7,24.0,19.014801915542012,60.0,67.38159031979256,1019.4,1019.0,3.0,5.0,17.0,18.415271786022437,1,0,2016,2,24,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2537,2016-02-25,12.9,21.5,0.0,4.0,4.1,15.0,19.014801915542012,72.0,67.38159031979256,1023.5,1022.8,7.0,5.0,17.6,18.415271786022437,0,0,2016,2,25,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2538,2016-02-26,13.7,23.3,0.0,3.2,11.9,0.0,19.014801915542012,72.0,67.38159031979256,1024.3,1019.4,1.0,5.0,19.8,18.415271786022437,0,0,2016,2,26,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
2539,2016-02-27,17.8,26.8,0.0,5.2,11.7,13.0,19.014801915542012,72.0,67.38159031979256,1014.8,1010.9,2.0,5.0,22.9,18.415271786022437,0,0,2016,2,27,36,0.3926990816987241,3.7765842736853723,-35.0247822,117.883608,5
2540,2016-02-28,19.1,22.4,0.0,6.4,7.0,15.0,19.014801915542012,87.0,67.38159031979256,1013.0,1014.1,8.0,5.0,20.9,18.415271786022437,0,0,2016,2,28,36,2.748893571891069,3.7765842736853723,-35.0247822,117.883608,5
2541,2016-02-29,15.2,25.1,0.0,4.4,6.659152677857714,4.0,19.014801915542012,84.0,67.38159031979256,1013.3,1011.4,8.0,5.0,18.8,18.415271786022437,0,1,2016,2,29,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2542,2016-03-01,13.2,20.3,1.4,4.206126192223037,6.659152677857714,9.0,19.014801915542012,68.0,67.38159031979256,1020.7,1019.1,7.0,5.0,17.8,18.415271786022437,1,0,2016,3,1,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2543,2016-03-02,11.6,22.8,0.0,10.2,10.6,6.0,19.014801915542012,79.0,67.38159031979256,1022.8,1019.5,1.0,5.0,17.3,18.415271786022437,0,0,2016,3,2,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2544,2016-03-03,17.1,22.2,0.0,4.2,2.6,15.0,19.014801915542012,77.0,67.38159031979256,1018.7,1016.2,7.0,5.0,20.5,18.415271786022437,0,0,2016,3,3,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2545,2016-03-04,15.7,22.0,0.0,4.0,6.659152677857714,15.0,19.014801915542012,72.0,67.38159031979256,1019.6,1018.8,6.0,5.0,19.8,18.415271786022437,0,0,2016,3,4,36,3.5342917352885173,3.7765842736853723,-35.0247822,117.883608,5
2546,2016-03-05,17.1,20.6,0.4,4.206126192223037,6.659152677857714,19.0,19.014801915542012,90.0,67.38159031979256,1021.8,1020.1,8.0,5.0,17.5,18.415271786022437,0,0,2016,3,5,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2547,2016-03-06,16.8,21.1,0.0,7.4,1.0,15.0,19.014801915542012,81.0,67.38159031979256,1023.4,1022.9,7.0,5.0,18.8,18.415271786022437,0,0,2016,3,6,36,5.105088062083414,3.7765842736853723,-35.0247822,117.883608,5
2548,2016-03-07,17.9,22.2,0.2,3.8,3.9,19.0,19.014801915542012,65.0,67.38159031979256,1023.8,1021.3,4.0,5.0,20.2,18.415271786022437,0,0,2016,3,7,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2549,2016-03-08,16.8,24.5,0.0,2.8,11.6,13.0,19.014801915542012,62.0,67.38159031979256,1018.3,1015.7,1.0,5.0,21.5,18.415271786022437,0,0,2016,3,8,36,0.7853981633974483,3.7765842736853723,-35.0247822,117.883608,5
2550,2016-03-09,17.4,24.8,0.0,6.8,6.659152677857714,19.0,19.014801915542012,69.0,67.38159031979256,1016.1,1011.3,1.0,5.0,22.0,18.415271786022437,0,0,2016,3,9,36,0.7853981633974483,3.7765842736853723,-35.0247822,117.883608,5
2551,2016-03-10,17.8,22.2,0.0,4.206126192223037,2.6,4.0,19.014801915542012,85.0,67.38159031979256,1011.6,1012.4,7.0,5.0,20.8,18.415271786022437,0,0,2016,3,10,36,4.319689898685965,3.7765842736853723,-35.0247822,117.883608,5
2552,2016-03-11,18.3,21.6,0.0,9.0,2.4,4.0,19.014801915542012,78.0,67.38159031979256,1018.9,1018.8,7.0,5.0,20.0,18.415271786022437,0,0,2016,3,11,36,4.319689898685965,3.7765842736853723,-35.0247822,117.883608,5
2553,2016-03-12,18.2,21.8,0.2,4.4,0.4,4.0,19.014801915542012,96.0,67.38159031979256,1020.4,1017.8,8.0,5.0,19.2,18.415271786022437,0,0,2016,3,12,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2554,2016-03-13,18.6,23.5,0.2,1.2,2.5,31.0,19.014801915542012,100.0,67.38159031979256,1021.5,1019.8,8.0,5.0,19.0,18.415271786022437,0,0,2016,3,13,36,5.105088062083414,3.7765842736853723,-35.0247822,117.883608,5
2555,2016-03-14,18.8,29.3,0.2,3.2,6.659152677857714,35.0,19.014801915542012,85.0,67.38159031979256,1019.4,1014.9,3.0,5.0,22.8,18.415271786022437,0,0,2016,3,14,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2556,2016-03-15,20.6,36.0,0.0,4.206126192223037,6.659152677857714,6.0,19.014801915542012,68.0,67.38159031979256,1008.8,1005.3,3.0,5.0,28.8,18.415271786022437,0,1,2016,3,15,36,0.7853981633974483,3.7765842736853723,-35.0247822,117.883608,5
2557,2016-03-16,17.7,20.0,18.0,12.8,10.0,31.0,19.014801915542012,92.0,67.38159031979256,1011.3,1012.6,6.0,5.0,19.0,18.415271786022437,1,0,2016,3,16,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2558,2016-03-17,15.8,19.5,0.0,4.6,3.2,15.0,19.014801915542012,90.0,67.38159031979256,1019.0,1018.3,7.0,5.0,16.8,18.415271786022437,0,0,2016,3,17,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2559,2016-03-18,15.7,21.4,0.0,4.6,3.1,19.0,19.014801915542012,73.0,67.38159031979256,1020.0,1017.1,6.0,5.0,19.0,18.415271786022437,0,0,2016,3,18,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2560,2016-03-19,16.1,23.0,0.0,4.0,7.5,9.0,19.014801915542012,77.0,67.38159031979256,1016.1,1012.8,2.0,5.0,20.6,18.415271786022437,0,0,2016,3,19,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2561,2016-03-20,18.5,23.0,0.0,4.0,6.659152677857714,19.0,19.014801915542012,88.0,67.38159031979256,1017.4,1015.2,6.0,5.0,20.8,18.415271786022437,0,0,2016,3,20,36,5.890486225480862,3.7765842736853723,-35.0247822,117.883608,5
2562,2016-03-21,17.4,25.9,0.0,4.206126192223037,6.659152677857714,7.0,19.014801915542012,80.0,67.38159031979256,1013.5,1011.1,1.0,5.0,22.4,18.415271786022437,0,0,2016,3,21,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2563,2016-03-22,17.3,18.6,0.0,8.4,0.0,19.0,19.014801915542012,96.0,67.38159031979256,1017.2,1017.5,8.0,5.0,17.3,18.415271786022437,0,1,2016,3,22,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2564,2016-03-23,16.3,19.3,2.4,3.2,0.0,33.0,19.014801915542012,93.0,67.38159031979256,1023.2,1022.5,8.0,5.0,16.5,18.415271786022437,1,1,2016,3,23,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2565,2016-03-26,17.0,19.0,0.0,4.0,0.0,28.0,19.014801915542012,97.0,67.38159031979256,1024.7,1022.7,8.0,5.0,17.8,18.415271786022437,0,1,2016,3,26,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2566,2016-03-27,15.7,21.0,8.4,1.0,7.6,4.0,19.014801915542012,86.0,67.38159031979256,1023.6,1022.0,7.0,5.0,17.5,18.415271786022437,1,1,2016,3,27,36,0.3926990816987241,3.7765842736853723,-35.0247822,117.883608,5
2567,2016-03-28,15.8,21.5,1.8,2.2,6.8,0.0,19.014801915542012,73.0,67.38159031979256,1025.9,1024.5,5.0,5.0,18.6,18.415271786022437,1,0,2016,3,28,36,3.1624176048919987,3.7765842736853723,-35.0247822,117.883608,5
2568,2016-03-29,13.4,21.8,0.0,4.6,3.9,4.0,19.014801915542012,79.0,67.38159031979256,1026.9,1023.8,8.0,5.0,17.4,18.415271786022437,0,0,2016,3,29,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2569,2016-03-30,15.0,25.6,0.0,2.2,10.0,4.0,19.014801915542012,73.0,67.38159031979256,1023.3,1018.8,1.0,5.0,18.8,18.415271786022437,0,0,2016,3,30,36,1.1780972450961724,3.7765842736853723,-35.0247822,117.883608,5
2570,2016-03-31,15.2,23.0,0.0,4.4,6.9,6.0,19.014801915542012,78.0,67.38159031979256,1014.8,1011.7,4.0,5.0,19.8,18.415271786022437,0,1,2016,3,31,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2571,2016-04-01,16.3,20.0,2.0,5.8,6.659152677857714,33.0,19.014801915542012,81.0,67.38159031979256,1016.6,1018.1,8.0,5.0,18.0,18.415271786022437,1,0,2016,4,1,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2572,2016-04-02,12.8,21.0,0.0,4.206126192223037,6.659152677857714,2.0,19.014801915542012,88.0,67.38159031979256,1025.3,1022.2,7.0,5.0,16.0,18.415271786022437,0,0,2016,4,2,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2573,2016-04-03,15.7,24.6,0.0,6.0,6.659152677857714,9.0,19.014801915542012,73.0,67.38159031979256,1022.6,1017.3,2.0,5.0,19.0,18.415271786022437,0,0,2016,4,3,36,0.3926990816987241,3.7765842736853723,-35.0247822,117.883608,5
2574,2016-04-04,16.2,21.8,0.0,3.4,0.9,9.0,19.014801915542012,94.0,67.38159031979256,1015.6,1015.3,8.0,5.0,17.5,18.415271786022437,0,0,2016,4,4,36,2.748893571891069,3.7765842736853723,-35.0247822,117.883608,5
2575,2016-04-05,14.2,17.4,0.0,4.6,1.5,19.0,19.014801915542012,94.0,67.38159031979256,1025.5,1026.9,8.0,5.0,15.6,18.415271786022437,0,0,2016,4,5,36,4.319689898685965,3.7765842736853723,-35.0247822,117.883608,5
2576,2016-04-06,14.0,19.0,0.0,4.0,2.6,13.0,19.014801915542012,93.0,67.38159031979256,1030.6,1029.0,7.0,5.0,16.5,18.415271786022437,0,0,2016,4,6,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2577,2016-04-07,12.5,19.5,0.0,3.2,6.5,4.0,19.014801915542012,91.0,67.38159031979256,1028.2,1025.1,6.0,5.0,16.6,18.415271786022437,0,0,2016,4,7,36,2.748893571891069,3.7765842736853723,-35.0247822,117.883608,5
2578,2016-04-08,10.0,20.1,0.0,1.8,10.5,6.0,19.014801915542012,91.0,67.38159031979256,1023.8,1020.5,4.0,5.0,15.8,18.415271786022437,0,0,2016,4,8,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2579,2016-04-09,15.7,20.7,0.0,3.8,5.4,9.0,19.014801915542012,90.0,67.38159031979256,1024.3,1023.6,5.0,5.0,19.0,18.415271786022437,0,0,2016,4,9,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2580,2016-04-10,16.0,20.1,0.0,4.0,6.5,6.0,19.014801915542012,77.0,67.38159031979256,1027.8,1026.3,4.0,5.0,19.0,18.415271786022437,0,1,2016,4,10,36,5.890486225480862,3.7765842736853723,-35.0247822,117.883608,5
2581,2016-04-11,17.7,19.8,12.2,3.2,0.0,35.0,19.014801915542012,88.0,67.38159031979256,1026.5,1025.1,7.0,5.0,20.1,18.415271786022437,1,1,2016,4,11,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2582,2016-04-12,17.5,21.2,26.0,1.8,0.2,4.0,19.014801915542012,91.0,67.38159031979256,1021.9,1018.7,7.0,5.0,18.4,18.415271786022437,1,1,2016,4,12,36,0.7853981633974483,3.7765842736853723,-35.0247822,117.883608,5
2583,2016-04-13,16.2,25.0,9.8,1.2,8.4,2.0,19.014801915542012,94.0,67.38159031979256,1019.1,1017.1,2.0,5.0,17.8,18.415271786022437,1,0,2016,4,13,36,2.748893571891069,3.7765842736853723,-35.0247822,117.883608,5
2584,2016-04-14,16.2,20.5,0.0,4.2,1.6,4.0,19.014801915542012,94.0,67.38159031979256,1021.7,1022.0,8.0,5.0,17.6,18.415271786022437,0,0,2016,4,14,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2585,2016-04-15,15.8,20.0,0.6,5.0,1.6,13.0,19.014801915542012,65.0,67.38159031979256,1028.8,1026.9,6.0,5.0,18.0,18.415271786022437,0,0,2016,4,15,36,9.42477796076938,3.7765842736853723,-35.0247822,117.883608,5
2586,2016-04-16,15.3,22.4,0.3,3.0,0.4,28.0,19.014801915542012,92.0,67.38159031979256,1022.3,1016.4,8.0,5.0,18.0,18.415271786022437,0,0,2016,4,16,36,0.0,3.7765842736853723,-35.0247822,117.883608,5
2587,2016-04-17,17.7,22.9,1.0,2.0,4.5,6.0,19.014801915542012,94.0,67.38159031979256,1013.7,1012.2,8.0,5.0,20.0,18.415271786022437,0,0,2016,4,17,36,1.9634954084936207,3.7765842736853723,-35.0247822,117.883608,5
2588,2016-04-18,16.4,20.1,0.4,3.0,6.659152677857714,9.0,19.014801915542012,96.0,67.38159031979256,1014.5,1012.0,8.0,5.0,17.8,18.415271786022437,0,1,2016,4,18,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2589,2016-04-19,14.0,20.5,1.6,4.206126192223037,6.659152677857714,4.0,19.014801915542012,97.0,67.38159031979256,1015.2,1015.7,6.0,5.0,16.5,18.415271786022437,1,0,2016,4,19,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2590,2016-04-20,14.0,20.2,0.4,3.4,6.659152677857714,4.0,19.014801915542012,96.0,67.38159031979256,1024.0,1024.6,6.0,5.0,16.0,18.415271786022437,0,1,2016,4,20,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2591,2016-04-21,15.2,19.9,1.4,4.206126192223037,6.659152677857714,2.0,19.014801915542012,85.0,67.38159031979256,1031.2,1029.3,6.0,5.0,17.4,18.415271786022437,1,0,2016,4,21,36,5.497787143782138,3.7765842736853723,-35.0247822,117.883608,5
2592,2016-04-22,12.9,21.3,0.0,4.206126192223037,6.659152677857714,19.0,19.014801915542012,68.0,67.38159031979256,1031.8,1027.3,3.0,5.0,17.8,18.415271786022437,0,0,2016,4,22,36,0.3926990816987241,3.7765842736853723,-35.0247822,117.883608,5
2593,2016-04-23,14.2,26.0,0.0,12.4,6.659152677857714,9.0,19.014801915542012,68.0,67.38159031979256,1023.7,1018.1,4.0,5.0,17.7,18.415271786022437,0,0,2016,4,23,36,0.7853981633974483,3.7765842736853723,-35.0247822,117.883608,5
2594,2016-04-24,15.4,24.4,0.0,3.2,1.5,11.0,19.014801915542012,55.0,67.38159031979256,1012.5,1008.9,6.0,5.0,22.2,18.415271786022437,0,1,2016,4,24,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2595,2016-04-25,17.0,22.6,2.6,2.8,6.659152677857714,6.0,19.014801915542012,92.0,67.38159031979256,1011.6,1009.3,7.0,5.0,18.0,18.415271786022437,1,0,2016,4,25,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2596,2016-04-26,13.7,20.0,0.0,4.206126192223037,6.659152677857714,19.0,19.014801915542012,72.0,67.38159031979256,1003.4,1007.4,4.0,5.0,18.0,18.415271786022437,0,1,2016,4,26,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2597,2016-04-27,9.0,15.8,17.2,4.206126192223037,6.659152677857714,9.0,19.014801915542012,89.0,67.38159031979256,1015.4,1014.4,7.0,5.0,11.4,18.415271786022437,1,1,2016,4,27,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2598,2016-04-28,9.8,17.0,2.2,4.206126192223037,6.659152677857714,39.0,19.014801915542012,74.0,67.38159031979256,1007.3,1008.4,7.0,5.0,15.2,18.415271786022437,1,1,2016,4,28,36,1.1780972450961724,3.7765842736853723,-35.0247822,117.883608,5
2599,2016-04-29,12.2,19.2,10.9,4.206126192223037,6.659152677857714,19.0,19.014801915542012,78.0,67.38159031979256,1009.1,1008.7,3.0,5.0,16.1,18.415271786022437,1,1,2016,4,29,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2600,2016-04-30,12.9,15.5,6.0,4.206126192223037,6.659152677857714,19.0,19.014801915542012,59.0,67.38159031979256,1018.3,1018.9,7.0,5.0,14.5,18.415271786022437,1,0,2016,4,30,36,3.5342917352885173,3.7765842736853723,-35.0247822,117.883608,5
2601,2016-05-01,10.7,17.2,0.6,4.206126192223037,6.659152677857714,6.0,19.014801915542012,93.0,67.38159031979256,1021.6,1019.1,8.0,5.0,12.0,18.415271786022437,0,0,2016,5,1,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2602,2016-05-02,12.0,19.3,0.8,3.6,6.659152677857714,4.0,19.014801915542012,84.0,67.38159031979256,1017.9,1016.4,7.0,5.0,15.7,18.415271786022437,0,0,2016,5,2,36,1.9634954084936207,3.7765842736853723,-35.0247822,117.883608,5
2603,2016-05-03,15.2,18.1,1.0,0.0,6.659152677857714,15.0,19.014801915542012,72.0,67.38159031979256,1020.3,1018.6,2.0,5.0,16.8,18.415271786022437,0,0,2016,5,3,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2604,2016-05-04,13.0,21.3,0.0,3.2,6.659152677857714,9.0,19.014801915542012,80.0,67.38159031979256,1014.3,1010.4,5.0,5.0,16.9,18.415271786022437,0,1,2016,5,4,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2605,2016-05-05,13.9,16.2,5.6,4.4,6.659152677857714,15.0,19.014801915542012,81.0,67.38159031979256,1015.2,1014.3,6.0,5.0,15.6,18.415271786022437,1,0,2016,5,5,36,3.5342917352885173,3.7765842736853723,-35.0247822,117.883608,5
2606,2016-05-06,10.3,19.6,0.0,2.0,6.659152677857714,6.0,19.014801915542012,76.0,67.38159031979256,1010.4,1004.9,7.0,5.0,14.5,18.415271786022437,0,1,2016,5,6,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2607,2016-05-07,10.6,16.4,8.8,4.206126192223037,6.659152677857714,9.0,19.014801915542012,95.0,67.38159031979256,1003.4,1007.5,7.0,5.0,12.6,18.415271786022437,1,1,2016,5,7,36,2.356194490192345,3.7765842736853723,-35.0247822,117.883608,5
2608,2016-05-08,10.6,15.5,2.0,4.206126192223037,6.659152677857714,33.0,19.014801915542012,81.0,67.38159031979256,1017.1,1018.0,7.0,5.0,13.8,18.415271786022437,1,1,2016,5,8,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2609,2016-05-09,12.7,17.0,3.2,4.8,6.659152677857714,6.0,19.014801915542012,96.0,67.38159031979256,1022.4,1023.5,7.0,5.0,14.0,18.415271786022437,1,0,2016,5,9,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2610,2016-05-10,7.3,20.0,0.0,2.4,6.659152677857714,9.0,19.014801915542012,95.0,67.38159031979256,1028.2,1025.7,6.0,5.0,10.6,18.415271786022437,0,0,2016,5,10,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2611,2016-05-11,10.2,23.9,0.0,4.0,6.659152677857714,2.0,19.014801915542012,83.0,67.38159031979256,1024.3,1019.3,0.0,5.0,13.9,18.415271786022437,0,0,2016,5,11,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2612,2016-05-12,9.8,21.0,0.0,1.0,6.659152677857714,2.0,19.014801915542012,89.0,67.38159031979256,1015.4,1012.1,0.0,5.0,11.9,18.415271786022437,0,0,2016,5,12,36,3.141592653589793,3.7765842736853723,-35.0247822,117.883608,5
2613,2016-05-13,11.7,22.4,0.0,1.6,6.659152677857714,13.0,19.014801915542012,79.0,67.38159031979256,1012.7,1010.4,3.0,5.0,16.8,18.415271786022437,0,1,2016,5,13,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2614,2016-05-14,15.1,19.8,1.8,4.206126192223037,6.659152677857714,9.0,19.014801915542012,94.0,67.38159031979256,1015.0,1016.3,7.0,5.0,16.3,18.415271786022437,1,0,2016,5,14,36,1.9634954084936207,3.7765842736853723,-35.0247822,117.883608,5
2615,2016-05-15,11.2,20.6,0.0,4.206126192223037,6.659152677857714,9.0,19.014801915542012,85.0,67.38159031979256,1012.0,1012.1,0.0,5.0,16.4,18.415271786022437,0,0,2016,5,15,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2616,2016-05-16,11.3,19.8,0.0,4.6,6.659152677857714,13.0,19.014801915542012,81.0,67.38159031979256,1019.9,1017.0,7.0,5.0,13.7,18.415271786022437,0,0,2016,5,16,36,1.5707963267948966,3.7765842736853723,-35.0247822,117.883608,5
2617,2016-05-17,12.5,18.0,0.0,4.4,6.659152677857714,2.0,19.014801915542012,93.0,67.38159031979256,1018.3,1019.1,4.0,5.0,14.5,18.415271786022437,0,0,2016,5,17,36,3.9269908169872414,3.7765842736853723,-35.0247822,117.883608,5
2618,2016-05-18,10.3,19.5,0.0,2.8,6.659152677857714,4.0,19.014801915542012,87.0,67.38159031979256,1022.2,1020.6,7.0,5.0,14.2,18.415271786022437,0,0,2016,5,18,36,2.748893571891069,3.7765842736853723,-35.0247822,117.883608,5
