,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
13336,2009-05-08,7.0,23.1,0.0,20.0,4.0,2.0,65.0,45.0,1029.2,1026.5,15.2,21.1,0,0,2009,5,8,37,1.5707963267948966,0.0,2.356194490192345,-34.0263348,115.1004768,5
13337,2009-05-09,5.7,24.9,0.0,35.0,11.0,22.0,56.0,35.0,1025.1,1021.7,17.5,23.0,0,0,2009,5,9,37,1.5707963267948966,1.1780972450961724,1.9634954084936207,-34.0263348,115.1004768,5
13338,2009-05-10,10.3,20.8,0.0,28.0,7.0,6.0,63.0,62.0,1019.7,1019.1,16.3,19.7,0,1,2009,5,10,37,2.748893571891069,1.5707963267948966,3.141592653589793,-34.0263348,115.1004768,5
13339,2009-05-11,11.4,20.4,1.2,37.0,13.0,20.0,89.0,57.0,1024.8,1024.1,15.2,18.2,1,0,2009,5,11,37,5.105088062083414,5.890486225480862,5.497787143782138,-34.0263348,115.1004768,5
13340,2009-05-12,5.5,20.2,0.0,37.0,7.0,19.0,75.0,46.0,1029.6,1027.1,13.3,19.3,0,0,2009,5,12,37,5.890486225480862,0.0,5.890486225480862,-34.0263348,115.1004768,5
13341,2009-05-13,4.0,19.9,0.2,28.0,7.0,19.0,98.0,44.0,1029.6,1026.1,10.0,19.3,0,0,2009,5,13,37,5.105088062083414,5.497787143782138,5.105088062083414,-34.0263348,115.1004768,5
13342,2009-05-14,5.0,20.7,0.2,26.0,0.0,11.0,94.0,43.0,1027.0,1023.6,10.2,20.1,0,0,2009,5,14,37,5.105088062083414,3.5769477385637423,5.497787143782138,-34.0263348,115.1004768,5
13343,2009-05-15,2.2,22.4,0.0,20.0,0.0,11.0,99.0,42.0,1024.6,1021.5,9.2,21.1,0,0,2009,5,15,37,3.141592653589793,3.5769477385637423,3.141592653589793,-34.0263348,115.1004768,5
13344,2009-05-16,1.5,22.6,0.0,19.0,4.0,11.0,99.0,34.0,1022.7,1020.2,8.6,21.8,0,0,2009,5,16,37,3.9269908169872414,5.105088062083414,3.141592653589793,-34.0263348,115.1004768,5
13345,2009-05-17,1.8,24.0,0.0,20.0,13.917123287671233,9.0,99.0,35.0,1019.0,1014.9,9.9,23.0,0,0,2009,5,17,37,3.141592653589793,3.5769477385637423,3.141592653589793,-34.0263348,115.1004768,5
13346,2009-05-18,5.7,22.6,0.0,33.0,4.0,17.0,99.0,53.0,1014.9,1012.8,14.1,20.2,0,1,2009,5,18,37,2.748893571891069,1.5707963267948966,2.748893571891069,-34.0263348,115.1004768,5
13347,2009-05-19,13.0,21.7,2.0,28.0,11.0,13.0,67.0,51.0,1015.5,1014.3,18.9,21.0,1,0,2009,5,19,37,3.5342917352885173,3.141592653589793,2.748893571891069,-34.0263348,115.1004768,5
13348,2009-05-20,10.8,21.9,0.0,65.0,20.0,20.0,67.0,87.0,1009.9,1006.4,18.7,16.6,0,1,2009,5,20,37,1.9634954084936207,1.9634954084936207,2.748893571891069,-34.0263348,115.1004768,5
13349,2009-05-21,14.8,20.1,47.0,70.0,35.0,28.0,68.0,75.0,992.9,993.5,20.0,13.2,1,1,2009,5,21,37,1.9634954084936207,1.9634954084936207,2.748893571891069,-34.0263348,115.1004768,5
13350,2009-05-22,10.2,15.3,12.4,83.0,31.0,31.0,59.0,69.0,999.6,1001.9,12.1,11.9,1,1,2009,5,22,37,3.5342917352885173,3.5342917352885173,3.5342917352885173,-34.0263348,115.1004768,5
13351,2009-05-23,9.6,15.0,17.0,63.0,20.0,20.0,64.0,53.0,1009.3,1010.9,12.5,14.4,1,0,2009,5,23,37,3.9269908169872414,9.42477796076938,9.42477796076938,-34.0263348,115.1004768,5
13352,2009-05-24,8.3,17.0,0.4,31.0,0.0,9.0,92.0,67.0,1018.4,1018.0,12.8,15.7,0,0,2009,5,24,37,5.105088062083414,3.5769477385637423,9.42477796076938,-34.0263348,115.1004768,5
13353,2009-05-25,3.3,17.9,0.0,28.0,0.0,11.0,99.0,54.0,1021.4,1018.8,9.9,17.1,0,0,2009,5,25,37,1.5707963267948966,3.5769477385637423,0.3926990816987241,-34.0263348,115.1004768,5
13354,2009-05-26,5.5,19.6,0.0,24.0,7.0,11.0,76.0,44.0,1020.1,1017.6,10.8,19.0,0,0,2009,5,26,37,0.3926990816987241,5.890486225480862,5.497787143782138,-34.0263348,115.1004768,5
13355,2009-05-27,5.5,20.8,0.2,24.0,9.0,11.0,65.0,43.0,1019.8,1017.4,12.3,20.7,0,0,2009,5,27,37,0.3926990816987241,0.3926990816987241,0.3926990816987241,-34.0263348,115.1004768,5
13356,2009-05-28,5.9,21.3,0.0,24.0,6.0,11.0,76.0,40.0,1021.4,1018.9,10.8,20.7,0,0,2009,5,28,37,0.3926990816987241,5.497787143782138,0.0,-34.0263348,115.1004768,5
13357,2009-05-29,4.0,22.0,0.0,24.0,6.0,13.0,79.0,45.0,1021.5,1019.0,11.7,21.1,0,0,2009,5,29,37,0.7853981633974483,0.0,1.1780972450961724,-34.0263348,115.1004768,5
13358,2009-05-30,8.3,20.6,0.0,46.0,11.0,13.0,56.0,59.0,1018.1,1016.1,15.2,18.7,0,1,2009,5,30,37,0.7853981633974483,0.7853981633974483,1.1780972450961724,-34.0263348,115.1004768,5
13359,2009-05-31,13.3,22.3,5.6,26.0,0.0,13.0,97.0,58.0,1017.9,1017.7,13.9,17.9,1,0,2009,5,31,37,1.5707963267948966,3.5769477385637423,1.1780972450961724,-34.0263348,115.1004768,5
13360,2009-06-01,9.0,22.5,0.2,20.0,9.0,13.0,99.0,59.0,1020.7,1017.5,12.0,20.9,0,1,2009,6,1,37,0.3926990816987241,5.497787143782138,9.42477796076938,-34.0263348,115.1004768,5
13361,2009-06-02,11.8,20.0,15.2,30.0,2.0,7.0,99.0,78.0,1017.4,1016.7,13.8,16.9,1,1,2009,6,2,37,2.748893571891069,1.1780972450961724,3.141592653589793,-34.0263348,115.1004768,5
13362,2009-06-03,7.6,15.8,1.2,52.0,0.0,26.0,99.0,58.0,1018.9,1018.4,13.0,14.2,1,1,2009,6,3,37,3.5342917352885173,3.5769477385637423,3.9269908169872414,-34.0263348,115.1004768,5
13363,2009-06-04,7.5,16.4,14.6,52.0,22.0,13.0,87.0,77.0,1020.6,1020.6,12.1,14.2,1,1,2009,6,4,37,4.319689898685965,4.319689898685965,9.42477796076938,-34.0263348,115.1004768,5
13364,2009-06-05,11.9,18.0,2.4,41.0,9.0,20.0,75.0,80.0,1024.0,1023.3,14.6,14.9,1,1,2009,6,5,37,9.42477796076938,9.42477796076938,5.105088062083414,-34.0263348,115.1004768,5
13365,2009-06-06,7.4,16.9,2.0,28.0,11.0,17.0,99.0,58.0,1027.9,1027.0,11.8,15.0,1,0,2009,6,6,37,4.319689898685965,5.497787143782138,4.319689898685965,-34.0263348,115.1004768,5
13366,2009-06-07,5.5,17.3,0.0,20.0,7.0,11.0,79.0,90.0,1026.8,1024.4,11.3,14.6,0,1,2009,6,7,37,3.141592653589793,1.5707963267948966,3.9269908169872414,-34.0263348,115.1004768,5
13367,2009-06-08,5.3,18.8,3.0,17.0,0.0,11.0,99.0,67.0,1024.7,1022.4,10.1,17.4,1,0,2009,6,8,37,1.5707963267948966,3.5769477385637423,1.5707963267948966,-34.0263348,115.1004768,5
13368,2009-06-09,5.8,18.8,0.2,43.0,11.0,24.0,66.0,56.0,1019.0,1013.6,13.2,18.5,0,1,2009,6,9,37,1.5707963267948966,1.1780972450961724,1.1780972450961724,-34.0263348,115.1004768,5
13369,2009-06-10,13.1,20.1,13.2,56.0,19.0,26.0,73.0,58.0,1010.0,1008.6,17.4,18.5,1,1,2009,6,10,37,1.9634954084936207,2.356194490192345,2.356194490192345,-34.0263348,115.1004768,5
13370,2009-06-11,11.6,15.5,23.6,39.0,6.0,19.0,90.0,70.0,1010.6,1010.8,12.3,12.8,1,1,2009,6,11,37,4.319689898685965,9.42477796076938,9.42477796076938,-34.0263348,115.1004768,5
13371,2009-06-12,6.6,15.2,3.2,39.0,13.0,13.0,69.0,63.0,1018.4,1018.8,12.1,14.7,1,1,2009,6,12,37,5.105088062083414,9.42477796076938,9.42477796076938,-34.0263348,115.1004768,5
13372,2009-06-13,4.6,16.1,1.8,28.0,13.917123287671233,11.0,99.0,50.0,1024.6,1024.9,11.4,16.0,1,0,2009,6,13,37,3.9269908169872414,3.5769477385637423,4.319689898685965,-34.0263348,115.1004768,5
13373,2009-06-19,11.6,14.4,10.0,72.0,30.0,24.0,69.0,55.0,1003.3,1007.4,12.0,11.9,1,1,2009,6,19,37,3.5342917352885173,3.5342917352885173,3.9269908169872414,-34.0263348,115.1004768,5
13374,2009-06-20,8.4,16.3,14.2,72.0,24.0,28.0,84.0,72.0,1010.5,1007.7,13.7,14.0,1,1,2009,6,20,37,3.5342917352885173,2.356194490192345,3.141592653589793,-34.0263348,115.1004768,5
13375,2009-06-21,8.3,13.7,14.2,52.0,7.0,19.0,72.0,54.0,1017.6,1018.4,10.2,12.3,1,0,2009,6,21,37,4.319689898685965,3.5342917352885173,9.42477796076938,-34.0263348,115.1004768,5
13376,2009-06-22,5.8,15.2,0.2,24.0,7.0,9.0,67.0,57.0,1018.8,1015.7,10.3,15.0,0,0,2009,6,22,37,1.5707963267948966,1.1780972450961724,0.7853981633974483,-34.0263348,115.1004768,5
13377,2009-06-23,8.5,12.8,0.0,52.0,13.0,22.0,65.0,87.0,1007.4,1002.3,11.0,10.2,0,1,2009,6,23,37,1.1780972450961724,0.3926990816987241,0.7853981633974483,-34.0263348,115.1004768,5
13378,2009-06-24,10.2,14.1,35.2,48.0,20.0,7.0,92.0,96.0,999.9,996.6,11.9,12.7,1,1,2009,6,24,37,0.7853981633974483,0.7853981633974483,0.7853981633974483,-34.0263348,115.1004768,5
13379,2009-06-25,7.8,19.4,7.8,28.0,4.0,9.0,99.0,69.0,1004.8,1006.8,13.0,17.7,1,1,2009,6,25,37,3.5342917352885173,1.9634954084936207,3.9269908169872414,-34.0263348,115.1004768,5
13380,2009-06-26,9.7,17.4,1.8,70.0,17.0,26.0,81.0,93.0,1005.7,998.5,14.2,15.5,1,1,2009,6,26,37,2.356194490192345,1.5707963267948966,1.9634954084936207,-34.0263348,115.1004768,5
13381,2009-06-27,10.7,16.5,16.4,81.0,30.0,35.0,64.0,64.0,999.8,997.4,13.4,15.2,1,1,2009,6,27,37,2.356194490192345,2.748893571891069,2.356194490192345,-34.0263348,115.1004768,5
13382,2009-06-28,11.9,17.6,18.2,69.0,30.0,24.0,59.0,64.0,999.7,997.4,14.7,16.4,1,1,2009,6,28,37,2.748893571891069,2.748893571891069,2.748893571891069,-34.0263348,115.1004768,5
13383,2009-06-29,8.9,12.2,16.8,67.0,26.0,28.0,76.0,55.0,992.3,993.4,10.4,11.8,1,1,2009,6,29,37,3.141592653589793,3.141592653589793,3.5342917352885173,-34.0263348,115.1004768,5
13384,2009-06-30,8.5,14.7,10.4,54.0,24.0,13.0,60.0,57.0,1009.0,1012.0,11.2,12.7,1,1,2009,6,30,37,3.5342917352885173,3.9269908169872414,3.141592653589793,-34.0263348,115.1004768,5
13385,2009-07-01,10.3,16.7,1.4,39.0,19.0,15.0,58.0,63.0,1020.8,1023.0,13.9,14.6,1,0,2009,7,1,37,4.319689898685965,3.9269908169872414,9.42477796076938,-34.0263348,115.1004768,5
13386,2009-07-02,3.3,18.3,0.2,19.0,0.0,9.0,98.0,59.0,1029.6,1028.0,9.4,17.0,0,0,2009,7,2,37,4.319689898685965,3.5769477385637423,5.497787143782138,-34.0263348,115.1004768,5
13387,2009-07-03,3.9,16.3,0.0,33.0,2.0,11.0,98.0,60.0,1029.4,1025.7,8.6,15.8,0,0,2009,7,3,37,1.1780972450961724,5.890486225480862,1.1780972450961724,-34.0263348,115.1004768,5
13388,2009-07-04,1.7,17.9,0.0,15.0,0.0,7.0,98.0,47.0,1024.2,1020.8,7.0,17.5,0,0,2009,7,4,37,0.7853981633974483,3.5769477385637423,5.890486225480862,-34.0263348,115.1004768,5
13389,2009-07-05,3.0,18.3,0.0,28.0,0.0,13.0,99.0,54.0,1020.7,1016.7,7.9,17.5,0,1,2009,7,5,37,1.1780972450961724,3.5769477385637423,0.7853981633974483,-34.0263348,115.1004768,5
13390,2009-07-06,7.9,18.9,4.8,74.0,39.0,22.0,99.0,59.0,1003.9,1007.1,15.1,18.1,1,1,2009,7,6,37,3.141592653589793,1.5707963267948966,3.141592653589793,-34.0263348,115.1004768,5
13391,2009-07-07,12.5,19.1,16.8,41.0,9.0,26.0,73.0,67.0,1015.6,1014.7,14.3,16.0,1,1,2009,7,7,37,2.356194490192345,2.356194490192345,2.356194490192345,-34.0263348,115.1004768,5
13392,2009-07-08,11.3,18.3,15.2,72.0,15.0,24.0,83.0,66.0,1012.9,1009.4,14.3,16.5,1,1,2009,7,8,37,1.5707963267948966,1.5707963267948966,1.5707963267948966,-34.0263348,115.1004768,5
13393,2009-07-09,13.2,18.2,13.8,70.0,17.0,20.0,65.0,74.0,1002.1,1001.9,15.5,14.9,1,1,2009,7,9,37,2.356194490192345,3.141592653589793,2.748893571891069,-34.0263348,115.1004768,5
13394,2009-07-10,11.3,14.9,13.8,50.0,28.0,20.0,67.0,59.0,1005.3,1008.1,13.2,13.4,1,1,2009,7,10,37,3.9269908169872414,3.9269908169872414,3.9269908169872414,-34.0263348,115.1004768,5
13395,2009-07-11,8.1,14.3,3.0,31.0,0.0,15.0,98.0,60.0,1014.4,1014.7,10.3,14.1,1,0,2009,7,11,37,5.105088062083414,3.5769477385637423,9.42477796076938,-34.0263348,115.1004768,5
13396,2009-07-12,7.3,15.6,0.2,50.0,6.0,13.0,75.0,64.0,1023.2,1023.5,10.4,13.6,0,0,2009,7,12,37,9.42477796076938,9.42477796076938,4.319689898685965,-34.0263348,115.1004768,5
13397,2009-07-13,8.1,15.9,0.0,22.0,0.0,9.0,91.0,55.0,1028.2,1028.2,10.8,14.4,0,0,2009,7,13,37,3.5342917352885173,3.5769477385637423,4.319689898685965,-34.0263348,115.1004768,5
13398,2009-07-14,5.2,15.4,0.0,22.0,7.0,9.0,75.0,54.0,1029.2,1025.7,10.1,14.6,0,0,2009,7,14,37,1.1780972450961724,1.1780972450961724,1.1780972450961724,-34.0263348,115.1004768,5
13399,2009-07-15,5.1,18.1,0.2,67.0,30.0,37.0,78.0,67.0,1016.9,1011.0,13.4,17.1,0,1,2009,7,15,37,1.5707963267948966,1.5707963267948966,1.5707963267948966,-34.0263348,115.1004768,5
13400,2009-07-16,10.9,15.0,21.4,63.0,28.0,26.0,65.0,83.0,1007.5,1005.5,13.1,12.5,1,1,2009,7,16,37,2.748893571891069,2.356194490192345,2.748893571891069,-34.0263348,115.1004768,5
13401,2009-07-17,11.5,15.7,13.8,50.0,20.0,19.0,69.0,65.0,1014.3,1014.6,13.5,14.0,1,1,2009,7,17,37,3.5342917352885173,3.5342917352885173,3.141592653589793,-34.0263348,115.1004768,5
13402,2009-07-18,10.0,17.9,4.2,56.0,26.0,28.0,75.0,82.0,1013.2,1008.6,15.2,15.3,1,1,2009,7,18,37,2.748893571891069,2.748893571891069,2.356194490192345,-34.0263348,115.1004768,5
13403,2009-07-19,8.4,14.9,55.0,61.0,7.0,17.0,59.0,56.0,1006.4,1001.5,12.1,13.9,1,1,2009,7,19,37,2.356194490192345,3.141592653589793,2.356194490192345,-34.0263348,115.1004768,5
13404,2009-07-20,6.6,13.0,17.6,67.0,22.0,15.0,69.0,84.0,997.2,996.5,7.4,8.0,1,1,2009,7,20,37,3.9269908169872414,3.5342917352885173,3.5342917352885173,-34.0263348,115.1004768,5
13405,2009-07-21,7.4,15.2,13.8,63.0,6.0,15.0,81.0,59.0,1011.8,1014.6,11.1,14.0,1,1,2009,7,21,37,3.9269908169872414,3.5342917352885173,3.9269908169872414,-34.0263348,115.1004768,5
13406,2009-07-22,8.7,16.7,1.2,54.0,22.0,26.0,79.0,86.0,1016.5,1012.3,12.7,14.5,1,1,2009,7,22,37,2.356194490192345,1.9634954084936207,1.9634954084936207,-34.0263348,115.1004768,5
13407,2009-07-23,6.0,14.1,17.2,31.0,0.0,13.0,91.0,65.0,1018.9,1019.5,8.4,12.1,1,0,2009,7,23,37,5.105088062083414,3.5769477385637423,9.42477796076938,-34.0263348,115.1004768,5
13408,2009-07-24,6.3,14.5,0.0,61.0,0.0,17.0,90.0,54.0,1022.2,1019.9,8.7,13.8,0,1,2009,7,24,37,3.9269908169872414,3.5769477385637423,3.141592653589793,-34.0263348,115.1004768,5
13409,2009-07-25,7.1,13.9,6.0,48.0,13.0,11.0,64.0,50.0,1027.6,1028.8,10.2,12.5,1,0,2009,7,25,37,4.319689898685965,9.42477796076938,5.105088062083414,-34.0263348,115.1004768,5
13410,2009-07-26,8.2,15.1,0.2,35.0,9.0,15.0,84.0,84.0,1031.6,1030.7,10.4,12.0,0,0,2009,7,26,37,3.141592653589793,2.748893571891069,3.5342917352885173,-34.0263348,115.1004768,5
13411,2009-07-27,7.8,15.6,0.8,26.0,9.0,13.0,84.0,71.0,1032.5,1031.5,11.8,14.3,0,0,2009,7,27,37,3.141592653589793,1.9634954084936207,2.748893571891069,-34.0263348,115.1004768,5
13412,2009-07-28,9.8,15.7,0.2,22.0,13.917123287671233,9.0,74.0,59.0,1033.2,1032.1,12.4,15.1,0,0,2009,7,28,37,3.5342917352885173,3.5769477385637423,3.5342917352885173,-34.0263348,115.1004768,5
13413,2009-07-29,8.0,16.7,0.0,24.0,15.0,9.0,72.0,59.0,1033.7,1032.1,11.0,15.8,0,0,2009,7,29,37,1.5707963267948966,1.5707963267948966,3.141592653589793,-34.0263348,115.1004768,5
13414,2009-07-30,7.5,18.7,0.0,22.0,7.0,9.0,84.0,48.0,1033.0,1029.7,11.8,17.9,0,0,2009,7,30,37,1.1780972450961724,1.5707963267948966,2.748893571891069,-34.0263348,115.1004768,5
13415,2009-07-31,5.7,17.8,0.0,22.0,6.0,13.0,98.0,53.0,1028.0,1025.5,11.9,17.3,0,0,2009,7,31,37,3.141592653589793,1.5707963267948966,2.748893571891069,-34.0263348,115.1004768,5
13416,2009-08-01,7.1,17.7,0.0,31.0,9.0,15.0,91.0,68.0,1024.8,1023.0,11.5,16.5,0,1,2009,8,1,37,3.5342917352885173,1.5707963267948966,3.5342917352885173,-34.0263348,115.1004768,5
13417,2009-08-02,8.8,16.9,5.4,30.0,4.0,17.0,99.0,74.0,1027.1,1024.7,11.4,16.3,1,1,2009,8,2,37,1.5707963267948966,0.0,1.5707963267948966,-34.0263348,115.1004768,5
13418,2009-08-03,7.2,18.7,1.2,26.0,7.0,17.0,99.0,67.0,1025.1,1023.1,13.7,17.4,1,0,2009,8,3,37,2.748893571891069,1.5707963267948966,2.356194490192345,-34.0263348,115.1004768,5
13419,2009-08-04,10.4,18.3,1.0,28.0,7.0,13.0,99.0,70.0,1021.8,1018.7,13.5,16.8,0,0,2009,8,4,37,2.356194490192345,1.5707963267948966,2.748893571891069,-34.0263348,115.1004768,5
13420,2009-08-05,9.1,18.7,0.8,61.0,13.0,31.0,84.0,73.0,1012.4,1008.6,14.8,17.4,0,1,2009,8,5,37,2.356194490192345,1.5707963267948966,2.356194490192345,-34.0263348,115.1004768,5
13421,2009-08-08,10.2,18.6,4.0,30.0,9.0,13.0,99.0,68.0,1014.5,1013.4,13.4,16.8,1,0,2009,8,8,37,3.5342917352885173,1.5707963267948966,3.5342917352885173,-34.0263348,115.1004768,5
13422,2009-08-09,8.4,17.7,0.4,28.0,15.0,7.0,97.0,61.0,1015.8,1012.3,10.3,17.1,0,1,2009,8,9,37,0.0,5.890486225480862,0.3926990816987241,-34.0263348,115.1004768,5
13423,2009-08-10,9.9,17.4,11.8,52.0,17.0,22.0,99.0,63.0,1003.7,1005.7,15.1,16.4,1,1,2009,8,10,37,3.9269908169872414,1.9634954084936207,3.141592653589793,-34.0263348,115.1004768,5
13424,2009-08-11,8.1,16.4,6.0,69.0,9.0,26.0,88.0,74.0,1014.4,1011.8,11.2,13.1,1,1,2009,8,11,37,1.9634954084936207,1.5707963267948966,2.356194490192345,-34.0263348,115.1004768,5
13425,2009-08-12,10.7,17.1,16.6,56.0,24.0,24.0,66.0,64.0,1007.8,1007.5,14.5,16.0,1,1,2009,8,12,37,2.748893571891069,3.141592653589793,2.356194490192345,-34.0263348,115.1004768,5
13426,2009-08-13,12.0,18.2,8.6,65.0,30.0,30.0,64.0,66.0,1006.2,1003.2,16.1,16.5,1,1,2009,8,13,37,2.748893571891069,2.356194490192345,2.356194490192345,-34.0263348,115.1004768,5
13427,2009-08-14,12.7,18.0,5.0,76.0,37.0,28.0,77.0,67.0,999.4,999.4,14.9,15.1,1,1,2009,8,14,37,2.748893571891069,2.356194490192345,2.748893571891069,-34.0263348,115.1004768,5
13428,2009-08-15,7.4,14.1,19.6,67.0,28.0,30.0,48.0,50.0,1007.5,1010.6,11.5,11.8,1,1,2009,8,15,37,3.9269908169872414,3.5342917352885173,3.5342917352885173,-34.0263348,115.1004768,5
13429,2009-08-16,8.6,16.3,5.4,48.0,17.0,20.0,76.0,82.0,1017.1,1016.6,13.5,13.5,1,1,2009,8,16,37,3.9269908169872414,3.5342917352885173,3.141592653589793,-34.0263348,115.1004768,5
13430,2009-08-17,9.6,16.8,6.2,59.0,24.0,22.0,61.0,65.0,1017.1,1011.9,14.7,15.7,1,1,2009,8,17,37,1.9634954084936207,2.356194490192345,1.9634954084936207,-34.0263348,115.1004768,5
13431,2009-08-18,13.2,16.7,10.8,63.0,24.0,26.0,68.0,55.0,1006.8,1008.4,15.3,15.0,1,1,2009,8,18,37,1.9634954084936207,2.748893571891069,2.748893571891069,-34.0263348,115.1004768,5
13432,2009-08-19,11.3,16.9,7.2,44.0,13.0,28.0,89.0,59.0,1015.0,1013.4,12.3,16.3,1,1,2009,8,19,37,2.356194490192345,2.356194490192345,2.356194490192345,-34.0263348,115.1004768,5
13433,2009-08-20,12.3,14.3,5.4,61.0,20.0,11.0,71.0,62.0,1013.7,1013.2,13.8,12.7,1,1,2009,8,20,37,2.748893571891069,3.5342917352885173,3.5342917352885173,-34.0263348,115.1004768,5
13434,2009-08-21,6.4,15.4,3.0,54.0,17.0,26.0,63.0,56.0,1012.9,1009.8,12.8,14.3,1,1,2009,8,21,37,3.141592653589793,3.141592653589793,3.141592653589793,-34.0263348,115.1004768,5
13435,2009-08-22,11.2,14.8,6.2,57.0,20.0,20.0,65.0,73.0,1010.1,1008.4,12.4,13.0,1,1,2009,8,22,37,3.5342917352885173,3.5342917352885173,3.141592653589793,-34.0263348,115.1004768,5
13436,2009-08-23,9.2,13.9,3.2,54.0,22.0,20.0,64.0,57.0,1013.5,1015.7,11.0,12.8,1,1,2009,8,23,37,3.5342917352885173,3.9269908169872414,3.9269908169872414,-34.0263348,115.1004768,5
13437,2009-08-24,9.6,15.5,2.2,39.0,19.0,17.0,81.0,74.0,1019.6,1020.0,13.6,15.3,1,0,2009,8,24,37,3.9269908169872414,3.9269908169872414,4.319689898685965,-34.0263348,115.1004768,5
13438,2009-08-25,8.8,15.7,0.4,22.0,7.0,6.0,86.0,75.0,1025.6,1016.8149301825996,12.3,14.7,0,0,2009,8,25,37,4.319689898685965,0.0,3.9269908169872414,-34.0263348,115.1004768,5
13439,2009-08-26,10.4,14.7,0.2,22.0,0.0,11.0,76.0,68.0,1018.4830648048694,1018.2,12.2,14.0,0,0,2009,8,26,37,3.9269908169872414,3.5769477385637423,3.9269908169872414,-34.0263348,115.1004768,5
13440,2009-08-27,10.4,15.2,0.0,26.0,2.0,11.0,87.0,60.0,1015.0,1012.2,11.6,14.0,0,1,2009,8,27,37,3.9269908169872414,0.3926990816987241,3.9269908169872414,-34.0263348,115.1004768,5
13441,2009-08-28,8.1,14.0,6.6,50.0,19.0,20.0,75.0,71.0,1012.9,1014.2,11.1,10.8,1,1,2009,8,28,37,9.42477796076938,5.105088062083414,9.42477796076938,-34.0263348,115.1004768,5
13442,2009-08-29,4.1,14.9,1.6,35.0,17.0,17.0,63.0,62.0,1025.8,1026.1,12.1,13.1,1,0,2009,8,29,37,9.42477796076938,4.319689898685965,3.9269908169872414,-34.0263348,115.1004768,5
13443,2009-08-30,7.3,15.8,0.2,33.0,13.0,17.0,79.0,66.0,1028.9,1026.6,12.2,14.9,0,1,2009,8,30,37,2.356194490192345,3.5342917352885173,3.141592653589793,-34.0263348,115.1004768,5
13444,2009-08-31,9.2,17.8,1.4,37.0,11.0,20.0,94.0,79.0,1024.3,1020.3,12.4,13.3,1,1,2009,8,31,37,1.9634954084936207,1.5707963267948966,2.356194490192345,-34.0263348,115.1004768,5
13445,2009-09-01,10.6,17.1,8.0,61.0,22.0,26.0,81.0,68.0,1011.5,1010.7,14.2,12.4,1,1,2009,9,1,37,2.748893571891069,2.748893571891069,3.5342917352885173,-34.0263348,115.1004768,5
13446,2009-09-02,7.8,13.6,8.2,46.0,26.0,15.0,68.0,67.0,1018.1,1019.2,9.6,11.7,1,0,2009,9,2,37,3.9269908169872414,3.9269908169872414,3.5342917352885173,-34.0263348,115.1004768,5
13447,2009-09-03,8.7,13.9,0.4,20.0,0.0,4.0,71.0,58.0,1024.0,1021.8,10.7,13.2,0,0,2009,9,3,37,1.5707963267948966,3.5769477385637423,5.497787143782138,-34.0263348,115.1004768,5
13448,2009-09-04,9.0,16.2,0.0,52.0,19.0,24.0,64.0,59.0,1015.9,1009.2,11.0,16.1,0,1,2009,9,4,37,3.5342917352885173,1.1780972450961724,1.5707963267948966,-34.0263348,115.1004768,5
13449,2009-09-05,8.0,14.2,13.4,65.0,26.0,26.0,71.0,52.0,1011.0,1013.1,10.3,12.3,1,1,2009,9,5,37,3.5342917352885173,3.5342917352885173,3.9269908169872414,-34.0263348,115.1004768,5
13450,2009-09-06,9.2,16.0,5.2,35.0,13.0,17.0,66.0,69.0,1019.4,1019.3,14.2,14.3,1,1,2009,9,6,37,3.141592653589793,3.9269908169872414,3.5342917352885173,-34.0263348,115.1004768,5
13451,2009-09-07,9.8,17.5,2.0,63.0,26.0,20.0,80.0,61.0,1016.9,1016.2,14.4,12.7,1,1,2009,9,7,37,2.356194490192345,2.356194490192345,3.141592653589793,-34.0263348,115.1004768,5
13452,2009-09-08,3.4,16.5,10.2,44.0,15.0,26.0,69.0,58.0,1020.8,1017.6,12.2,15.3,1,1,2009,9,8,37,2.356194490192345,1.5707963267948966,2.356194490192345,-34.0263348,115.1004768,5
13453,2009-09-09,11.4,17.0,5.0,48.0,13.0,20.0,55.0,73.0,1013.5,1010.5,14.4,14.7,1,1,2009,9,9,37,1.9634954084936207,2.748893571891069,2.748893571891069,-34.0263348,115.1004768,5
13454,2009-09-10,11.9,16.2,15.8,83.0,37.0,26.0,79.0,80.0,997.6,996.7,13.7,12.7,1,1,2009,9,10,37,2.748893571891069,2.748893571891069,3.141592653589793,-34.0263348,115.1004768,5
13455,2009-09-11,10.3,15.0,15.0,61.0,20.0,24.0,76.0,77.0,1002.3,1003.2,12.1,11.0,1,1,2009,9,11,37,2.748893571891069,2.748893571891069,3.141592653589793,-34.0263348,115.1004768,5
13456,2009-09-12,7.9,14.6,4.0,59.0,20.0,28.0,76.0,61.0,1012.5,1014.7,9.6,12.0,1,1,2009,9,12,37,3.5342917352885173,3.141592653589793,3.5342917352885173,-34.0263348,115.1004768,5
13457,2009-09-13,8.9,16.1,1.2,43.0,17.0,22.0,56.0,48.0,1022.0,1019.6,13.5,15.4,1,1,2009,9,13,37,2.748893571891069,3.141592653589793,2.748893571891069,-34.0263348,115.1004768,5
