,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
7029,2012-10-16,4.8,23.7,0.0,37.0,6.0,13.0,55.0,31.0,16.0,21.8,0,0,2012,10,16,41,5.497787143782138,3.9269908169872414,0.3926990816987241,-32.9815347,121.6439417,5
7030,2012-10-17,11.2,22.2,0.0,39.0,19.0,7.0,44.0,70.0,19.9,18.2,0,0,2012,10,17,41,1.1780972450961724,1.1780972450961724,5.890486225480862,-32.9815347,121.6439417,5
7031,2012-10-18,6.9,27.3,0.4,37.0,4.0,9.0,73.0,31.0,16.8,25.7,0,0,2012,10,18,41,5.105088062083414,9.42477796076938,3.9269908169872414,-32.9815347,121.6439417,5
7032,2012-10-19,10.2,29.2,0.0,46.0,13.0,15.0,39.0,17.0,21.6,28.2,0,0,2012,10,19,41,3.5342917352885173,3.141592653589793,3.9269908169872414,-32.9815347,121.6439417,5
7033,2012-10-20,12.8,25.0,0.0,41.0,13.0,13.0,55.0,34.0,17.8,23.6,0,0,2012,10,20,41,5.497787143782138,5.497787143782138,5.105088062083414,-32.9815347,121.6439417,5
7034,2012-10-21,11.1,34.3,0.0,56.0,30.0,26.0,40.0,15.0,20.5,33.1,0,0,2012,10,21,41,1.1780972450961724,1.1780972450961724,1.1780972450961724,-32.9815347,121.6439417,5
7035,2012-10-22,10.9,29.1,0.0,39.0,6.0,17.0,44.0,47.0,22.7,22.2,0,1,2012,10,22,41,9.42477796076938,2.356194490192345,9.42477796076938,-32.9815347,121.6439417,5
7036,2012-10-23,9.9,20.5,4.6,52.0,22.0,30.0,61.0,41.0,15.3,17.6,1,0,2012,10,23,41,3.9269908169872414,3.141592653589793,3.9269908169872414,-32.9815347,121.6439417,5
7037,2012-10-24,8.5,20.0,0.8,39.0,17.0,17.0,56.0,36.0,14.5,18.2,0,0,2012,10,24,41,9.42477796076938,5.497787143782138,5.105088062083414,-32.9815347,121.6439417,5
7038,2012-10-25,-0.1,20.3,0.2,39.0,11.0,20.0,46.0,32.0,14.7,19.2,0,0,2012,10,25,41,5.105088062083414,5.497787143782138,5.105088062083414,-32.9815347,121.6439417,5
7039,2012-10-26,-0.3,24.1,0.0,33.0,13.0,20.0,48.0,25.0,14.6,23.5,0,0,2012,10,26,41,0.0,0.0,0.0,-32.9815347,121.6439417,5
7040,2012-10-27,4.9,27.3,0.0,31.0,15.0,11.0,45.0,18.0,18.7,26.6,0,0,2012,10,27,41,0.0,0.7853981633974483,0.3926990816987241,-32.9815347,121.6439417,5
7041,2012-10-28,12.8,33.6,0.0,48.0,26.0,7.0,24.0,10.0,24.5,32.6,0,0,2012,10,28,41,1.5707963267948966,1.5707963267948966,2.356194490192345,-32.9815347,121.6439417,5
7042,2012-10-29,20.8,35.9,0.0,52.0,20.0,31.0,26.0,39.0,30.0,26.8,0,0,2012,10,29,41,2.748893571891069,2.356194490192345,4.319689898685965,-32.9815347,121.6439417,5
7043,2012-10-30,7.4,23.7,0.0,46.0,15.0,22.0,66.0,44.0,18.2,21.4,0,0,2012,10,30,41,9.42477796076938,4.319689898685965,4.319689898685965,-32.9815347,121.6439417,5
7044,2012-10-31,7.2,15.0,0.2,35.0,7.0,19.0,69.0,71.0,13.1,14.1,0,1,2012,10,31,41,0.0,5.497787143782138,5.890486225480862,-32.9815347,121.6439417,5
7045,2012-11-01,10.0,17.8,8.4,43.0,24.0,13.0,85.0,90.0,11.9,11.6,1,1,2012,11,1,41,0.0,0.0,0.0,-32.9815347,121.6439417,5
7046,2012-11-02,11.5,25.7,13.6,41.0,15.0,19.0,76.0,35.0,17.6,24.7,1,0,2012,11,2,41,3.141592653589793,2.356194490192345,3.141592653589793,-32.9815347,121.6439417,5
7047,2012-11-03,7.4,28.2,0.0,46.0,11.0,22.0,61.0,26.0,20.9,27.0,0,0,2012,11,3,41,2.356194490192345,1.5707963267948966,2.748893571891069,-32.9815347,121.6439417,5
7048,2012-11-04,11.2,24.0,0.0,63.0,20.0,22.0,43.0,78.0,22.4,13.9,0,1,2012,11,4,41,3.141592653589793,2.748893571891069,2.356194490192345,-32.9815347,121.6439417,5
7049,2012-11-05,8.7,20.4,2.4,56.0,26.0,15.0,56.0,43.0,13.7,18.4,1,0,2012,11,5,41,3.9269908169872414,3.141592653589793,3.141592653589793,-32.9815347,121.6439417,5
7050,2012-11-06,8.3,19.8,0.2,35.0,20.0,17.0,47.0,58.0,16.1,17.7,0,1,2012,11,6,41,3.5342917352885173,3.5342917352885173,4.319689898685965,-32.9815347,121.6439417,5
7051,2012-11-07,9.9,22.6,1.6,39.0,17.0,17.0,75.0,40.0,15.2,20.6,1,0,2012,11,7,41,9.42477796076938,4.319689898685965,4.319689898685965,-32.9815347,121.6439417,5
7052,2012-11-08,3.5,23.0,0.0,30.0,6.0,7.0,49.0,29.0,17.3,21.7,0,0,2012,11,8,41,5.497787143782138,3.9269908169872414,5.497787143782138,-32.9815347,121.6439417,5
7053,2012-11-09,10.1,30.1,0.0,44.0,20.0,13.0,35.0,19.0,20.4,27.6,0,0,2012,11,9,41,1.1780972450961724,1.1780972450961724,1.9634954084936207,-32.9815347,121.6439417,5
7054,2012-11-10,16.6,36.6,0.0,54.0,26.0,35.0,11.0,30.0,29.4,29.6,0,0,2012,11,10,41,2.356194490192345,1.9634954084936207,4.319689898685965,-32.9815347,121.6439417,5
7055,2012-11-11,11.4,21.5,0.0,46.0,24.0,22.0,61.0,36.0,16.5,19.1,0,0,2012,11,11,41,4.319689898685965,4.319689898685965,4.319689898685965,-32.9815347,121.6439417,5
7056,2012-11-12,2.9,25.3,0.0,35.0,11.0,6.0,47.0,21.0,16.8,24.3,0,0,2012,11,12,41,5.497787143782138,0.7853981633974483,3.141592653589793,-32.9815347,121.6439417,5
7057,2012-11-13,9.5,32.2,0.0,35.0,19.0,15.0,27.0,13.0,24.4,30.7,0,0,2012,11,13,41,5.105088062083414,1.5707963267948966,2.748893571891069,-32.9815347,121.6439417,5
7058,2012-11-14,9.3,25.4,0.0,48.0,11.0,22.0,24.0,61.0,23.6,19.9,0,0,2012,11,14,41,4.319689898685965,1.5707963267948966,3.9269908169872414,-32.9815347,121.6439417,5
7059,2012-11-15,10.5,25.5,0.0,35.0,20.0,17.0,48.0,29.0,19.4,24.1,0,0,2012,11,15,41,5.497787143782138,5.105088062083414,9.42477796076938,-32.9815347,121.6439417,5
7060,2012-11-16,5.9,28.6,0.0,41.0,9.0,19.0,48.0,18.0,20.3,27.6,0,0,2012,11,16,41,5.105088062083414,0.0,5.497787143782138,-32.9815347,121.6439417,5
7061,2012-11-17,11.4,31.9,0.0,35.0,15.0,6.0,45.0,12.0,22.4,30.1,0,0,2012,11,17,41,5.497787143782138,0.7853981633974483,2.356194490192345,-32.9815347,121.6439417,5
7062,2012-11-18,13.9,36.8,0.0,52.0,28.0,19.0,21.0,10.0,28.0,35.4,0,0,2012,11,18,41,0.7853981633974483,1.1780972450961724,1.1780972450961724,-32.9815347,121.6439417,5
7063,2012-11-19,16.1,27.2,0.2,52.0,24.0,26.0,62.0,42.0,19.9,24.7,0,0,2012,11,19,41,4.319689898685965,3.5342917352885173,3.9269908169872414,-32.9815347,121.6439417,5
7064,2012-11-20,8.9,28.4,0.0,41.0,15.0,22.0,47.0,29.0,21.2,26.1,0,0,2012,11,20,41,5.105088062083414,3.5342917352885173,4.319689898685965,-32.9815347,121.6439417,5
7065,2012-11-21,7.0,32.6,0.0,43.0,19.0,11.0,46.0,19.0,20.4,32.0,0,0,2012,11,21,41,5.497787143782138,0.7853981633974483,0.3926990816987241,-32.9815347,121.6439417,5
7066,2012-11-22,16.9,35.7,0.0,83.0,17.0,20.0,33.0,20.0,27.2,34.3,0,1,2012,11,22,41,2.356194490192345,1.1780972450961724,1.5707963267948966,-32.9815347,121.6439417,5
7067,2012-11-23,17.6,25.1,13.2,46.0,15.0,31.0,74.0,63.0,22.3,21.1,1,0,2012,11,23,41,4.319689898685965,3.9269908169872414,4.319689898685965,-32.9815347,121.6439417,5
7068,2012-11-24,9.9,29.2,0.0,54.0,15.0,19.0,66.0,32.0,19.0,27.9,0,1,2012,11,24,41,5.497787143782138,0.0,5.890486225480862,-32.9815347,121.6439417,5
7069,2012-11-25,14.4,19.5,15.8,35.0,19.0,20.0,94.0,77.0,15.2,19.1,1,0,2012,11,25,41,5.105088062083414,5.105088062083414,5.105088062083414,-32.9815347,121.6439417,5
7070,2012-11-26,14.2,24.1,0.8,26.0,11.0,11.0,68.0,55.0,18.0,22.6,0,0,2012,11,26,41,0.3926990816987241,0.0,0.0,-32.9815347,121.6439417,5
7071,2012-11-27,13.6,34.9,0.0,81.0,28.0,28.0,51.0,28.0,23.5,34.4,0,0,2012,11,27,41,2.356194490192345,0.7853981633974483,1.5707963267948966,-32.9815347,121.6439417,5
7072,2012-11-28,19.9,26.9,1.0,74.0,11.0,39.0,68.0,78.0,23.9,16.4,0,1,2012,11,28,41,1.9634954084936207,1.5707963267948966,2.748893571891069,-32.9815347,121.6439417,5
7073,2012-11-29,11.5,20.3,6.8,72.0,44.0,37.0,44.0,35.0,15.6,18.6,1,0,2012,11,29,41,2.356194490192345,2.748893571891069,2.748893571891069,-32.9815347,121.6439417,5
7074,2012-11-30,10.5,20.5,0.2,44.0,26.0,19.0,44.0,27.0,15.5,20.1,0,0,2012,11,30,41,3.5342917352885173,3.141592653589793,3.141592653589793,-32.9815347,121.6439417,5
7075,2013-01-01,22.3,44.1,0.0,41.0,22.0,11.0,11.0,8.0,38.2,42.8,0,0,2013,1,1,41,3.9269908169872414,1.5707963267948966,1.1780972450961724,-32.9815347,121.6439417,5
7076,2013-01-02,21.5,39.7,0.0,54.0,19.0,20.0,33.0,26.0,33.3,38.1,0,0,2013,1,2,41,3.9269908169872414,4.319689898685965,5.497787143782138,-32.9815347,121.6439417,5
7077,2013-01-03,18.6,37.6,0.0,54.0,6.0,24.0,64.0,16.0,24.5,35.5,0,0,2013,1,3,41,9.42477796076938,2.748893571891069,2.748893571891069,-32.9815347,121.6439417,5
7078,2013-01-04,13.2,28.5,0.0,43.0,15.0,26.0,45.0,27.0,19.8,27.0,0,0,2013,1,4,41,9.42477796076938,3.9269908169872414,4.319689898685965,-32.9815347,121.6439417,5
7079,2013-01-05,9.3,35.2,0.0,43.0,17.0,20.0,41.0,19.0,22.8,33.8,0,0,2013,1,5,41,0.3926990816987241,1.1780972450961724,0.3926990816987241,-32.9815347,121.6439417,5
7080,2013-01-06,19.2,37.1,0.0,39.0,20.0,15.0,32.0,25.0,28.3,34.9,0,0,2013,1,6,41,0.7853981633974483,0.7853981633974483,3.5342917352885173,-32.9815347,121.6439417,5
7081,2013-01-07,22.8,41.2,0.0,46.0,11.0,20.0,21.0,14.0,32.4,39.7,0,0,2013,1,7,41,5.105088062083414,0.7853981633974483,9.42477796076938,-32.9815347,121.6439417,5
7082,2013-01-08,20.3,40.6,0.0,48.0,15.0,28.0,21.0,13.0,31.7,39.4,0,0,2013,1,8,41,5.890486225480862,0.3926990816987241,5.497787143782138,-32.9815347,121.6439417,5
7083,2013-01-09,21.3,42.2,0.0,54.0,28.0,39.0,25.0,40.0,29.5,29.3,0,0,2013,1,9,41,9.42477796076938,1.1780972450961724,4.319689898685965,-32.9815347,121.6439417,5
7084,2013-01-10,16.6,29.1,0.0,41.0,20.0,26.0,58.0,33.0,20.4,27.5,0,0,2013,1,10,41,9.42477796076938,4.319689898685965,9.42477796076938,-32.9815347,121.6439417,5
7085,2013-01-11,16.2,27.0,0.0,39.0,11.0,19.0,59.0,40.0,19.8,24.3,0,0,2013,1,11,41,5.105088062083414,4.319689898685965,9.42477796076938,-32.9815347,121.6439417,5
7086,2013-01-12,15.8,19.4,1.0,26.0,11.0,13.0,89.0,90.0,16.3,17.8,0,1,2013,1,12,41,0.3926990816987241,0.0,0.3926990816987241,-32.9815347,121.6439417,5
7087,2013-01-13,16.1,22.8,7.0,35.0,20.0,19.0,81.0,66.0,19.2,22.7,1,1,2013,1,13,41,0.7853981633974483,0.0,0.7853981633974483,-32.9815347,121.6439417,5
7088,2013-01-14,18.8,32.8,1.4,39.0,19.0,11.0,91.0,51.0,18.9,30.3,1,0,2013,1,14,41,0.7853981633974483,0.7853981633974483,0.7853981633974483,-32.9815347,121.6439417,5
7089,2013-01-15,18.8,37.9,0.4,48.0,9.0,22.0,53.0,30.0,29.3,36.6,0,0,2013,1,15,41,0.3926990816987241,0.7853981633974483,0.3926990816987241,-32.9815347,121.6439417,5
7090,2013-01-16,21.0,39.7,0.4,43.0,9.0,24.0,47.0,27.0,28.2,38.5,0,0,2013,1,16,41,2.748893571891069,0.0,1.9634954084936207,-32.9815347,121.6439417,5
7091,2013-01-17,18.3,26.9,0.2,56.0,20.0,37.0,41.0,37.0,23.7,22.9,0,0,2013,1,17,41,9.42477796076938,3.141592653589793,4.319689898685965,-32.9815347,121.6439417,5
7092,2013-01-18,11.6,26.6,0.0,43.0,9.0,22.0,48.0,32.0,20.3,24.8,0,0,2013,1,18,41,5.105088062083414,5.497787143782138,5.105088062083414,-32.9815347,121.6439417,5
7093,2013-01-19,12.1,28.6,0.0,41.0,15.0,15.0,59.0,25.0,19.2,27.1,0,0,2013,1,19,41,5.497787143782138,0.3926990816987241,5.890486225480862,-32.9815347,121.6439417,5
7094,2013-01-20,13.6,33.4,0.0,37.0,19.0,6.0,44.0,17.0,23.0,32.5,0,0,2013,1,20,41,5.497787143782138,0.7853981633974483,5.890486225480862,-32.9815347,121.6439417,5
7095,2013-01-21,15.7,32.2,0.0,48.0,11.0,28.0,35.0,40.0,26.4,28.4,0,0,2013,1,21,41,5.105088062083414,3.9269908169872414,4.319689898685965,-32.9815347,121.6439417,5
7096,2013-01-22,17.1,32.2,0.0,41.0,20.0,20.0,67.0,32.0,20.0,29.9,0,0,2013,1,22,41,5.890486225480862,5.890486225480862,5.890486225480862,-32.9815347,121.6439417,5
7097,2013-01-23,17.7,36.0,0.0,54.0,20.0,28.0,52.0,42.0,25.3,31.1,0,0,2013,1,23,41,1.9634954084936207,0.7853981633974483,1.5707963267948966,-32.9815347,121.6439417,5
7098,2013-01-24,17.6,25.6,0.0,50.0,28.0,33.0,54.0,34.0,21.1,23.1,0,0,2013,1,24,41,4.319689898685965,4.319689898685965,4.319689898685965,-32.9815347,121.6439417,5
7099,2013-01-25,5.2,27.1,0.0,37.0,7.0,11.0,47.0,26.0,18.4,25.8,0,0,2013,1,25,41,5.105088062083414,5.890486225480862,9.42477796076938,-32.9815347,121.6439417,5
7100,2013-01-26,7.5,30.1,0.0,41.0,9.0,11.0,50.0,29.0,19.6,28.8,0,0,2013,1,26,41,9.42477796076938,0.3926990816987241,4.319689898685965,-32.9815347,121.6439417,5
7101,2013-01-27,10.3,28.6,0.0,48.0,9.0,26.0,55.0,40.0,20.8,26.7,0,0,2013,1,27,41,9.42477796076938,4.319689898685965,9.42477796076938,-32.9815347,121.6439417,5
7102,2013-01-28,10.6,26.1,0.4,48.0,19.0,20.0,52.0,26.0,17.6,25.2,0,0,2013,1,28,41,4.319689898685965,5.105088062083414,9.42477796076938,-32.9815347,121.6439417,5
7103,2013-01-29,6.0,29.5,0.0,39.0,11.0,6.0,47.0,18.0,19.0,28.6,0,0,2013,1,29,41,5.105088062083414,1.9634954084936207,5.890486225480862,-32.9815347,121.6439417,5
7104,2013-01-30,7.2,29.7,0.0,48.0,6.0,28.0,31.0,39.0,22.1,26.9,0,0,2013,1,30,41,4.319689898685965,9.42477796076938,4.319689898685965,-32.9815347,121.6439417,5
7105,2013-01-31,10.9,26.0,0.0,41.0,17.0,20.0,53.0,27.0,18.3,25.3,0,0,2013,1,31,41,5.497787143782138,5.105088062083414,5.497787143782138,-32.9815347,121.6439417,5
7106,2013-03-01,17.3,19.1,0.0,48.0,33.0,20.0,69.0,90.0,18.8,15.4,0,1,2013,3,1,41,5.890486225480862,0.3926990816987241,5.890486225480862,-32.9815347,121.6439417,5
7107,2013-03-02,15.0,21.1,55.4,39.0,13.0,6.0,94.0,80.0,17.6,20.4,1,0,2013,3,2,41,5.497787143782138,5.890486225480862,2.356194490192345,-32.9815347,121.6439417,5
7108,2013-03-03,17.5,25.8,0.8,24.0,13.0,7.0,92.0,80.0,19.5,21.6,0,0,2013,3,3,41,3.141592653589793,3.141592653589793,3.9269908169872414,-32.9815347,121.6439417,5
7109,2013-03-04,16.8,36.3,0.2,31.0,20.0,11.0,64.0,28.0,25.6,35.1,0,0,2013,3,4,41,1.5707963267948966,1.5707963267948966,1.5707963267948966,-32.9815347,121.6439417,5
7110,2013-03-05,17.7,30.9,0.0,39.0,11.0,9.0,72.0,41.0,22.1,30.0,0,1,2013,3,5,41,5.105088062083414,5.105088062083414,5.105088062083414,-32.9815347,121.6439417,5
7111,2013-03-06,17.1,23.1,3.0,41.0,19.0,19.0,75.0,70.0,19.4,22.1,1,1,2013,3,6,41,5.105088062083414,5.105088062083414,5.497787143782138,-32.9815347,121.6439417,5
7112,2013-03-07,15.8,23.5,1.8,33.0,17.0,20.0,76.0,58.0,18.6,22.0,1,1,2013,3,7,41,5.105088062083414,4.319689898685965,9.42477796076938,-32.9815347,121.6439417,5
7113,2013-03-08,15.4,24.2,1.8,28.0,7.0,7.0,70.0,51.0,18.8,23.6,1,0,2013,3,8,41,5.105088062083414,5.497787143782138,5.497787143782138,-32.9815347,121.6439417,5
7114,2013-03-09,15.1,26.1,0.0,33.0,4.0,9.0,78.0,41.0,20.5,24.9,0,0,2013,3,9,41,5.497787143782138,0.0,0.0,-32.9815347,121.6439417,5
7115,2013-03-10,16.8,30.6,0.0,39.76758620689655,19.0,17.0,65.0,33.0,20.8,29.0,0,1,2013,3,10,41,3.6328727461425423,1.1780972450961724,0.7853981633974483,-32.9815347,121.6439417,5
7116,2013-03-11,18.9,29.0,4.2,46.0,13.0,17.0,88.0,53.0,19.9,28.8,1,1,2013,3,11,41,4.319689898685965,1.5707963267948966,2.356194490192345,-32.9815347,121.6439417,5
7117,2013-03-12,11.8,20.4,2.6,57.0,41.0,26.0,60.0,44.0,15.6,18.9,1,0,2013,3,12,41,4.319689898685965,4.319689898685965,4.319689898685965,-32.9815347,121.6439417,5
7118,2013-03-13,6.1,21.8,0.0,28.0,11.0,13.0,59.0,46.0,16.2,21.4,0,0,2013,3,13,41,0.3926990816987241,5.890486225480862,5.497787143782138,-32.9815347,121.6439417,5
7119,2013-03-14,7.8,23.1,0.0,30.0,15.0,13.0,61.0,42.0,16.9,22.3,0,1,2013,3,14,41,0.3926990816987241,0.7853981633974483,0.0,-32.9815347,121.6439417,5
7120,2013-03-15,14.6,18.9,17.4,33.0,15.0,15.0,94.0,92.0,15.1,17.7,1,1,2013,3,15,41,5.890486225480862,0.3926990816987241,5.890486225480862,-32.9815347,121.6439417,5
7121,2013-03-16,14.8,22.4,18.2,43.0,24.0,24.0,88.0,71.0,17.8,21.8,1,1,2013,3,16,41,0.0,0.0,0.0,-32.9815347,121.6439417,5
7122,2013-03-17,16.5,21.1,17.4,41.0,24.0,19.0,89.0,84.0,17.6,20.0,1,1,2013,3,17,41,0.3926990816987241,0.7853981633974483,0.3926990816987241,-32.9815347,121.6439417,5
7123,2013-03-18,16.1,25.8,4.0,35.0,20.0,15.0,90.0,64.0,16.4,24.9,1,0,2013,3,18,41,0.7853981633974483,0.3926990816987241,0.7853981633974483,-32.9815347,121.6439417,5
7124,2013-03-19,15.7,30.2,0.0,31.0,9.0,7.0,77.0,42.0,20.9,29.3,0,0,2013,3,19,41,4.319689898685965,0.3926990816987241,2.748893571891069,-32.9815347,121.6439417,5
7125,2013-03-20,17.6,23.2,0.0,54.0,17.0,30.0,82.0,69.0,19.8,20.9,0,0,2013,3,20,41,4.319689898685965,3.9269908169872414,3.9269908169872414,-32.9815347,121.6439417,5
7126,2013-03-21,8.8,19.4,0.0,22.0,9.0,4.0,61.0,49.0,15.3,18.3,0,0,2013,3,21,41,5.105088062083414,5.497787143782138,0.7853981633974483,-32.9815347,121.6439417,5
7127,2013-03-22,6.0,22.4,0.0,24.0,7.0,9.0,66.0,45.0,16.1,21.5,0,0,2013,3,22,41,4.319689898685965,2.748893571891069,9.42477796076938,-32.9815347,121.6439417,5
7128,2013-03-23,6.9,26.9,0.0,30.0,9.0,13.0,61.0,28.0,18.6,26.5,0,0,2013,3,23,41,3.5342917352885173,1.9634954084936207,3.5342917352885173,-32.9815347,121.6439417,5
7129,2013-03-24,8.7,26.6,0.0,26.0,6.0,6.0,73.0,45.0,19.0,25.6,0,0,2013,3,24,41,5.497787143782138,0.3926990816987241,5.497787143782138,-32.9815347,121.6439417,5
7130,2013-03-25,12.6,34.2,0.0,61.0,19.0,6.0,47.0,69.0,25.7,25.6,0,1,2013,3,25,41,1.5707963267948966,1.5707963267948966,0.0,-32.9815347,121.6439417,5
7131,2013-03-26,15.9,19.7,1.2,65.0,7.0,37.0,84.0,92.0,18.9,14.3,1,1,2013,3,26,41,4.319689898685965,9.42477796076938,4.319689898685965,-32.9815347,121.6439417,5
7132,2013-03-27,8.4,19.7,16.4,41.0,13.0,26.0,76.0,58.0,13.8,17.6,1,0,2013,3,27,41,9.42477796076938,3.141592653589793,4.319689898685965,-32.9815347,121.6439417,5
7133,2013-03-28,5.3,18.9,0.2,22.0,11.0,13.0,77.0,65.0,15.7,17.7,0,0,2013,3,28,41,9.42477796076938,4.319689898685965,9.42477796076938,-32.9815347,121.6439417,5
7134,2013-03-29,7.2,19.7,0.0,22.0,7.0,7.0,76.0,62.0,16.6,19.4,0,0,2013,3,29,41,5.105088062083414,1.9634954084936207,4.319689898685965,-32.9815347,121.6439417,5
7135,2013-03-30,9.6,20.4,0.0,24.0,6.0,9.0,89.0,57.0,15.9,19.4,0,0,2013,3,30,41,5.105088062083414,3.141592653589793,5.105088062083414,-32.9815347,121.6439417,5
7136,2013-03-31,6.5,22.9,0.0,22.0,9.0,4.0,78.0,46.0,16.1,21.8,0,0,2013,3,31,41,1.9634954084936207,1.5707963267948966,5.890486225480862,-32.9815347,121.6439417,5
7137,2013-04-01,7.3,24.9,0.0,26.0,11.0,9.0,64.0,37.0,19.1,24.6,0,0,2013,4,1,41,5.497787143782138,1.5707963267948966,5.890486225480862,-32.9815347,121.6439417,5
7138,2013-04-02,10.1,25.4,0.0,26.0,15.0,11.0,73.0,41.0,17.8,25.3,0,0,2013,4,2,41,5.890486225480862,0.7853981633974483,0.0,-32.9815347,121.6439417,5
7139,2013-04-03,12.1,26.6,0.0,26.0,15.0,9.0,66.0,37.0,19.2,25.9,0,0,2013,4,3,41,0.3926990816987241,0.7853981633974483,0.3926990816987241,-32.9815347,121.6439417,5
7140,2013-04-04,8.8,29.0,0.0,30.0,15.0,13.0,60.0,26.0,20.8,28.3,0,0,2013,4,4,41,1.1780972450961724,1.5707963267948966,0.7853981633974483,-32.9815347,121.6439417,5
7141,2013-04-05,15.2,33.8,0.0,39.0,17.0,7.0,40.0,21.0,24.5,33.5,0,0,2013,4,5,41,4.319689898685965,1.5707963267948966,1.9634954084936207,-32.9815347,121.6439417,5
7142,2013-04-06,16.3,22.1,0.0,39.0,22.0,24.0,77.0,84.0,19.3,17.7,0,0,2013,4,6,41,5.105088062083414,5.105088062083414,5.105088062083414,-32.9815347,121.6439417,5
7143,2013-04-07,15.7,25.8,0.6,41.0,6.0,13.0,90.0,57.0,17.5,24.8,0,0,2013,4,7,41,0.0,5.890486225480862,5.890486225480862,-32.9815347,121.6439417,5
7144,2013-04-08,12.3,33.7,0.0,35.0,20.0,15.0,37.0,20.0,24.5,33.6,0,0,2013,4,8,41,1.1780972450961724,1.1780972450961724,0.3926990816987241,-32.9815347,121.6439417,5
7145,2013-04-09,16.0,33.9,0.0,39.0,19.0,11.0,30.0,17.0,26.1,33.8,0,0,2013,4,9,41,1.5707963267948966,1.1780972450961724,1.5707963267948966,-32.9815347,121.6439417,5
7146,2013-04-10,10.6,35.0,0.0,30.0,17.0,9.0,27.0,14.0,26.9,34.3,0,0,2013,4,10,41,1.5707963267948966,1.5707963267948966,0.7853981633974483,-32.9815347,121.6439417,5
7147,2013-04-11,13.5,35.7,0.0,37.0,13.0,9.0,31.0,15.0,25.5,33.6,0,0,2013,4,11,41,4.319689898685965,1.5707963267948966,2.748893571891069,-32.9815347,121.6439417,5
7148,2013-04-12,17.9,21.9,0.0,28.0,6.0,9.0,85.0,72.0,19.2,21.8,0,0,2013,4,12,41,4.319689898685965,3.9269908169872414,4.319689898685965,-32.9815347,121.6439417,5
7149,2013-04-13,16.3,29.0,0.0,26.0,6.0,9.0,79.0,42.0,19.9,26.9,0,0,2013,4,13,41,9.42477796076938,0.3926990816987241,3.5342917352885173,-32.9815347,121.6439417,5
7150,2013-04-14,15.3,25.7,0.0,35.0,6.0,19.0,79.0,62.0,20.0,22.9,0,0,2013,4,14,41,5.105088062083414,5.497787143782138,9.42477796076938,-32.9815347,121.6439417,5
7151,2013-04-15,10.4,24.6,0.0,19.0,9.0,9.0,83.0,58.0,16.7,24.1,0,0,2013,4,15,41,5.890486225480862,5.890486225480862,9.42477796076938,-32.9815347,121.6439417,5
7152,2013-04-16,13.9,26.3,0.0,30.0,11.0,9.0,59.0,56.0,20.4,25.2,0,0,2013,4,16,41,0.7853981633974483,0.7853981633974483,3.141592653589793,-32.9815347,121.6439417,5
7153,2013-04-17,15.7,24.2,0.0,19.0,6.0,7.0,81.0,80.0,19.6,20.9,0,1,2013,4,17,41,3.9269908169872414,3.141592653589793,2.356194490192345,-32.9815347,121.6439417,5
7154,2013-04-18,16.1,24.9,6.8,30.0,15.0,17.0,85.0,53.0,17.3,24.1,1,0,2013,4,18,41,3.141592653589793,2.356194490192345,3.141592653589793,-32.9815347,121.6439417,5
7155,2013-04-19,13.5,20.9,0.0,30.0,15.0,11.0,80.0,82.0,18.8,20.1,0,1,2013,4,19,41,1.9634954084936207,1.5707963267948966,1.5707963267948966,-32.9815347,121.6439417,5
7156,2013-04-20,14.0,23.0,2.0,43.0,15.0,22.0,92.0,84.0,17.8,17.1,1,0,2013,4,20,41,4.319689898685965,3.9269908169872414,3.9269908169872414,-32.9815347,121.6439417,5
7157,2013-04-21,7.6,20.4,0.2,37.0,15.0,20.0,75.0,41.0,14.1,19.6,0,0,2013,4,21,41,3.5342917352885173,2.748893571891069,2.748893571891069,-32.9815347,121.6439417,5
7158,2013-04-22,10.8,21.6,0.0,26.0,6.0,11.0,88.0,52.0,14.5,20.1,0,0,2013,4,22,41,4.319689898685965,3.141592653589793,3.9269908169872414,-32.9815347,121.6439417,5
7159,2013-04-23,5.8,23.0,0.2,20.0,6.0,11.0,82.0,44.0,17.3,22.4,0,0,2013,4,23,41,9.42477796076938,1.5707963267948966,3.9269908169872414,-32.9815347,121.6439417,5
7160,2013-04-24,5.2,26.1,0.0,26.0,13.0,6.0,59.0,31.0,20.1,25.4,0,0,2013,4,24,41,1.1780972450961724,1.1780972450961724,0.7853981633974483,-32.9815347,121.6439417,5
7161,2013-04-25,9.2,29.2,0.0,41.0,19.0,13.0,40.0,24.0,22.4,28.2,0,0,2013,4,25,41,1.5707963267948966,1.5707963267948966,1.5707963267948966,-32.9815347,121.6439417,5
7162,2013-04-26,16.6,32.2,0.0,37.0,9.0,19.0,34.0,21.0,22.1,30.6,0,0,2013,4,26,41,4.319689898685965,1.9634954084936207,2.356194490192345,-32.9815347,121.6439417,5
7163,2013-04-27,12.3,24.9,0.0,35.0,17.0,22.0,67.0,63.0,19.3,20.4,0,0,2013,4,27,41,5.105088062083414,3.141592653589793,9.42477796076938,-32.9815347,121.6439417,5
