,Date,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum,NonMesNum
2346,2015-10-19,17.0,27.2,0.4,0.0,10.614457831325302,78.0,57.32821497120921,0.0,4.0,22.0,22.30909090909091,0,0,2015,10,19,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2347,2015-10-20,15.4,30.7,0.0,4.0,10.614457831325302,77.0,57.32821497120921,0.0,4.0,20.0,22.30909090909091,0,0,2015,10,20,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2348,2015-10-21,17.6,33.5,0.0,9.0,10.614457831325302,42.0,57.32821497120921,0.0,4.0,26.2,22.30909090909091,0,1,2015,10,21,5,1.5707963267948966,4.021946742479966,-32.9192953,151.7795348,0,3
2349,2015-10-22,17.4,24.083741888968998,5.6,0.0,10.614457831325302,93.0,57.32821497120921,8.0,4.0,18.5,22.30909090909091,1,1,2015,10,22,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2350,2015-10-23,12.2,21.2,14.0,0.0,10.614457831325302,94.0,57.32821497120921,8.0,4.0,16.0,22.30909090909091,1,0,2015,10,23,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2351,2015-10-24,11.5,23.2,0.4,0.0,10.614457831325302,70.0,57.32821497120921,1.0,4.0,18.5,22.30909090909091,0,0,2015,10,24,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2352,2015-10-25,13.0,26.8,0.0,0.0,10.614457831325302,78.0,57.32821497120921,5.0,4.0,18.5,22.30909090909091,0,0,2015,10,25,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2353,2015-10-29,13.5,23.4,18.0,0.0,10.614457831325302,65.0,57.32821497120921,6.0,4.0,20.5,22.30909090909091,1,0,2015,10,29,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2354,2015-10-30,13.1,24.6,0.0,0.0,10.614457831325302,72.0,57.32821497120921,1.0,4.0,19.2,22.30909090909091,0,0,2015,10,30,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2355,2015-10-31,14.5,25.8,0.0,0.0,10.614457831325302,65.0,57.32821497120921,6.0,4.0,21.0,22.30909090909091,0,0,2015,10,31,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2356,2015-11-01,15.7,29.0,0.0,0.0,10.614457831325302,92.0,57.32821497120921,8.0,4.0,18.0,22.30909090909091,0,1,2015,11,1,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2357,2015-11-02,18.0,31.2,1.8,0.0,10.614457831325302,81.0,57.32821497120921,6.0,4.0,22.0,22.30909090909091,1,0,2015,11,2,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2358,2015-11-03,20.2,22.6,1.0,0.0,10.614457831325302,91.0,57.32821497120921,8.0,4.0,21.5,22.30909090909091,0,1,2015,11,3,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2359,2015-11-04,18.7,21.7,17.0,0.0,10.614457831325302,98.0,57.32821497120921,0.0,4.0,19.0,22.30909090909091,1,1,2015,11,4,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2360,2015-11-05,16.7,24.2,12.0,0.0,10.614457831325302,98.0,57.32821497120921,8.0,4.0,18.0,22.30909090909091,1,1,2015,11,5,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2361,2015-11-06,17.7,30.0,2.0,9.0,10.614457831325302,75.0,57.32821497120921,5.0,4.0,24.0,22.30909090909091,1,1,2015,11,6,5,1.5707963267948966,4.021946742479966,-32.9192953,151.7795348,0,3
2362,2015-11-09,15.0,23.0,10.4,4.0,10.614457831325302,67.0,57.32821497120921,1.0,4.0,20.2,22.30909090909091,1,0,2015,11,9,5,3.9269908169872414,4.021946742479966,-32.9192953,151.7795348,0,3
2363,2015-11-10,13.4,26.5,0.0,0.0,10.614457831325302,84.0,57.32821497120921,1.0,4.0,19.0,22.30909090909091,0,0,2015,11,10,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2364,2015-11-11,16.2,25.2,0.0,0.0,10.614457831325302,63.0,57.32821497120921,2.0,4.0,23.0,22.30909090909091,0,0,2015,11,11,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2365,2015-11-12,16.9,28.0,0.0,19.0,10.614457831325302,58.0,57.32821497120921,4.0,4.0,23.2,22.30909090909091,0,1,2015,11,12,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2366,2015-11-13,17.4,29.5,3.0,0.0,10.614457831325302,84.0,57.32821497120921,1.0,4.0,21.8,22.30909090909091,1,1,2015,11,13,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2367,2015-11-14,16.8,20.2,25.0,28.0,10.614457831325302,95.0,57.32821497120921,8.0,4.0,18.0,22.30909090909091,1,1,2015,11,14,5,3.9269908169872414,4.021946742479966,-32.9192953,151.7795348,0,3
2368,2015-11-15,16.3,22.0,11.0,28.0,10.614457831325302,84.0,57.32821497120921,7.0,4.0,19.2,22.30909090909091,1,1,2015,11,15,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2369,2015-11-16,17.6,22.2,4.0,0.0,10.614457831325302,78.0,57.32821497120921,4.0,4.0,18.0,22.30909090909091,1,0,2015,11,16,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2370,2015-11-17,12.8,25.8,0.8,0.0,10.614457831325302,72.0,57.32821497120921,0.0,4.0,19.0,22.30909090909091,0,0,2015,11,17,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2371,2015-11-18,14.6,34.7,0.0,19.0,10.614457831325302,56.0,57.32821497120921,1.0,4.0,24.0,22.30909090909091,0,0,2015,11,18,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2372,2015-11-19,17.6,31.8,0.0,0.0,10.614457831325302,77.0,57.32821497120921,4.0,4.0,23.7,22.30909090909091,0,0,2015,11,19,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2373,2015-11-20,20.0,39.7,0.0,9.0,10.614457831325302,56.0,57.32821497120921,1.0,4.0,27.6,22.30909090909091,0,0,2015,11,20,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2374,2015-11-21,20.5,24.7,0.0,28.0,10.614457831325302,66.0,57.32821497120921,7.0,4.0,23.0,22.30909090909091,0,0,2015,11,21,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2375,2015-11-22,18.1,27.8,0.0,19.0,10.614457831325302,58.0,57.32821497120921,8.0,4.0,21.8,22.30909090909091,0,0,2015,11,22,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2376,2015-11-23,15.4,29.8,0.0,9.0,10.614457831325302,74.0,57.32821497120921,1.0,4.0,21.4,22.30909090909091,0,0,2015,11,23,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2377,2015-11-24,17.4,26.0,0.0,9.0,10.614457831325302,69.0,57.32821497120921,5.0,4.0,22.4,22.30909090909091,0,0,2015,11,24,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2378,2015-11-25,15.4,31.6,0.0,0.0,10.614457831325302,74.0,57.32821497120921,0.0,4.0,22.0,22.30909090909091,0,0,2015,11,25,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2379,2015-11-26,20.0,40.5,0.0,9.0,10.614457831325302,48.0,57.32821497120921,4.0,4.0,30.0,22.30909090909091,0,0,2015,11,26,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2380,2015-11-27,18.6,22.7,0.0,9.0,10.614457831325302,62.0,57.32821497120921,8.0,4.0,20.0,22.30909090909091,0,0,2015,11,27,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2381,2015-11-28,18.4,24.2,0.0,9.0,10.614457831325302,81.0,57.32821497120921,8.0,4.0,21.5,22.30909090909091,0,0,2015,11,28,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2382,2015-11-29,20.9,29.0,0.0,28.0,10.614457831325302,75.0,57.32821497120921,8.0,4.0,22.9,22.30909090909091,0,0,2015,11,29,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2383,2015-11-30,19.0,27.7,0.0,19.0,10.614457831325302,74.0,57.32821497120921,6.0,4.0,23.0,22.30909090909091,0,0,2015,11,30,5,3.9269908169872414,4.021946742479966,-32.9192953,151.7795348,0,3
2384,2015-12-01,17.2,38.0,0.0,9.0,10.614457831325302,69.0,57.32821497120921,3.0,4.0,25.4,22.30909090909091,0,0,2015,12,1,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2385,2015-12-02,20.2,24.8,0.0,28.0,10.614457831325302,63.0,57.32821497120921,6.0,4.0,22.9,22.30909090909091,0,1,2015,12,2,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2386,2015-12-03,15.8,23.0,2.8,9.0,10.614457831325302,62.0,57.32821497120921,8.0,4.0,20.2,22.30909090909091,1,0,2015,12,3,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2387,2015-12-04,14.3,24.4,0.0,9.0,10.614457831325302,56.0,57.32821497120921,4.0,4.0,20.5,22.30909090909091,0,0,2015,12,4,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2388,2015-12-05,14.2,26.0,0.0,7.0,10.614457831325302,63.0,57.32821497120921,4.0,4.0,22.4,22.30909090909091,0,0,2015,12,5,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2389,2015-12-06,14.4,28.3,0.0,0.0,10.614457831325302,69.0,57.32821497120921,1.0,4.0,21.5,22.30909090909091,0,0,2015,12,6,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2390,2015-12-07,17.2,27.0,0.0,9.0,10.614457831325302,63.0,57.32821497120921,1.0,4.0,23.6,22.30909090909091,0,0,2015,12,7,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2391,2015-12-08,18.8,30.0,0.0,19.0,10.614457831325302,71.0,57.32821497120921,7.0,4.0,23.0,22.30909090909091,0,0,2015,12,8,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2392,2015-12-09,21.2,34.0,0.6,0.0,10.614457831325302,94.0,57.32821497120921,8.0,4.0,22.5,22.30909090909091,0,1,2015,12,9,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2393,2015-12-10,19.0,27.0,14.4,0.0,10.614457831325302,91.0,57.32821497120921,7.0,4.0,23.0,22.30909090909091,1,1,2015,12,10,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2394,2015-12-11,17.4,38.0,2.0,9.0,10.614457831325302,67.0,57.32821497120921,1.0,4.0,26.0,22.30909090909091,1,0,2015,12,11,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2395,2015-12-12,18.5,25.0,0.0,9.0,10.614457831325302,58.0,57.32821497120921,6.0,4.0,22.6,22.30909090909091,0,0,2015,12,12,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2396,2015-12-13,18.8,27.8,0.0,9.0,10.614457831325302,71.0,57.32821497120921,8.0,4.0,20.8,22.30909090909091,0,0,2015,12,13,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2397,2015-12-14,16.4,30.0,0.0,9.0,10.614457831325302,66.0,57.32821497120921,5.0,4.0,23.0,22.30909090909091,0,0,2015,12,14,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2398,2015-12-15,18.2,30.6,0.0,9.0,10.614457831325302,79.0,57.32821497120921,4.0,4.0,24.0,22.30909090909091,0,0,2015,12,15,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2399,2015-12-16,20.4,25.5,0.0,0.0,10.614457831325302,82.0,57.32821497120921,8.0,4.0,23.6,22.30909090909091,0,0,2015,12,16,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2400,2015-12-17,17.2,27.8,0.0,9.0,10.614457831325302,73.0,57.32821497120921,5.0,4.0,23.5,22.30909090909091,0,0,2015,12,17,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2401,2015-12-18,17.2,30.5,0.0,0.0,10.614457831325302,69.0,57.32821497120921,0.0,4.0,23.2,22.30909090909091,0,0,2015,12,18,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2402,2015-12-19,17.5,33.8,0.0,9.0,10.614457831325302,67.0,57.32821497120921,0.0,4.0,24.5,22.30909090909091,0,0,2015,12,19,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2403,2015-12-20,17.4,38.5,0.0,0.0,10.614457831325302,67.0,57.32821497120921,1.0,4.0,24.0,22.30909090909091,0,0,2015,12,20,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2404,2015-12-21,21.4,35.9,0.0,9.0,10.614457831325302,33.0,57.32821497120921,5.0,4.0,31.0,22.30909090909091,0,1,2015,12,21,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2405,2015-12-22,18.3,21.0,37.9,9.0,10.614457831325302,97.0,57.32821497120921,8.0,4.0,18.5,22.30909090909091,1,1,2015,12,22,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2406,2015-12-23,16.8,22.5,29.5,9.0,10.614457831325302,90.0,57.32821497120921,7.0,4.0,19.5,22.30909090909091,1,1,2015,12,23,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2407,2015-12-24,18.6,24.083741888968998,1.8,19.0,10.614457831325302,69.0,57.32821497120921,6.0,4.0,22.1,22.30909090909091,1,0,2015,12,24,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2408,2015-12-25,13.738447111777944,26.0,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2015,12,25,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2409,2015-12-26,17.2,31.5,0.0,9.0,10.614457831325302,77.0,57.32821497120921,5.0,4.0,22.2,22.30909090909091,0,1,2015,12,26,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2410,2015-12-27,17.2,21.5,10.0,37.0,10.614457831325302,74.0,57.32821497120921,8.0,4.0,19.4,22.30909090909091,1,0,2015,12,27,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2411,2015-12-28,16.8,21.8,0.6,9.0,10.614457831325302,65.0,57.32821497120921,8.0,4.0,20.4,22.30909090909091,0,0,2015,12,28,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2412,2015-12-29,14.7,23.5,0.0,9.0,10.614457831325302,68.0,57.32821497120921,5.0,4.0,21.0,22.30909090909091,0,0,2015,12,29,5,9.42477796076938,4.021946742479966,-32.9192953,151.7795348,0,3
2413,2015-12-30,12.6,24.7,0.0,9.0,10.614457831325302,65.0,57.32821497120921,3.0,4.0,21.5,22.30909090909091,0,0,2015,12,30,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2414,2015-12-31,16.4,26.7,0.0,0.0,10.614457831325302,61.0,57.32821497120921,6.0,4.0,23.5,22.30909090909091,0,0,2015,12,31,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2415,2016-01-01,16.8,25.8,0.0,0.0,10.614457831325302,54.0,57.32821497120921,6.0,4.0,23.6,22.30909090909091,0,0,2016,1,1,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2416,2016-01-02,17.4,25.4,0.0,0.0,10.614457831325302,63.0,57.32821497120921,7.0,4.0,22.5,22.30909090909091,0,0,2016,1,2,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2417,2016-01-03,18.4,24.2,1.0,19.0,10.614457831325302,73.0,57.32821497120921,8.0,4.0,23.4,22.30909090909091,0,1,2016,1,3,5,5.890486225480862,4.021946742479966,-32.9192953,151.7795348,0,3
2418,2016-01-04,17.8,23.8,52.0,0.0,10.614457831325302,96.0,57.32821497120921,8.0,4.0,19.4,22.30909090909091,1,1,2016,1,4,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2419,2016-01-05,18.7,21.8,21.5,37.0,10.614457831325302,97.0,57.32821497120921,8.0,4.0,19.7,22.30909090909091,1,1,2016,1,5,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2420,2016-01-06,15.5,24.083741888968998,216.3,37.0,10.614457831325302,98.0,57.32821497120921,8.0,4.0,18.8,22.30909090909091,1,1,2016,1,6,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2421,2016-01-07,13.738447111777944,23.2,25.4,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,1,0,2016,1,7,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2422,2016-01-08,14.4,26.2,0.6,0.0,10.614457831325302,79.0,57.32821497120921,1.0,4.0,18.4,22.30909090909091,0,0,2016,1,8,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2423,2016-01-09,16.8,24.083741888968998,0.0,0.0,10.614457831325302,86.0,57.32821497120921,8.0,4.0,21.4,22.30909090909091,0,0,2016,1,9,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2424,2016-01-10,13.738447111777944,27.7,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2016,1,10,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2425,2016-01-11,18.2,36.7,0.0,9.0,10.614457831325302,74.0,57.32821497120921,0.0,4.0,23.6,22.30909090909091,0,1,2016,1,11,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2426,2016-01-12,21.2,38.0,1.8,0.0,10.614457831325302,70.0,57.32821497120921,4.0,4.0,28.0,22.30909090909091,1,0,2016,1,12,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2427,2016-01-13,22.5,30.0,0.0,0.0,10.614457831325302,70.0,57.32821497120921,8.0,4.0,24.0,22.30909090909091,0,0,2016,1,13,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2428,2016-01-14,21.8,38.2,0.0,9.0,10.614457831325302,73.0,57.32821497120921,0.0,4.0,29.2,22.30909090909091,0,1,2016,1,14,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2429,2016-01-15,15.0,22.5,46.8,9.0,10.614457831325302,99.0,57.32821497120921,8.0,4.0,15.5,22.30909090909091,1,1,2016,1,15,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2430,2016-01-16,14.6,23.7,20.2,28.0,10.614457831325302,61.0,57.32821497120921,6.0,4.0,22.2,22.30909090909091,1,1,2016,1,16,5,3.9269908169872414,4.021946742479966,-32.9192953,151.7795348,0,3
2431,2016-01-17,17.2,24.2,4.0,0.0,10.614457831325302,96.0,57.32821497120921,8.0,4.0,18.2,22.30909090909091,1,1,2016,1,17,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2432,2016-01-18,16.6,26.8,4.2,0.0,10.614457831325302,69.0,57.32821497120921,1.0,4.0,22.0,22.30909090909091,1,0,2016,1,18,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2433,2016-01-19,16.5,32.5,0.0,0.0,10.614457831325302,97.0,57.32821497120921,2.0,4.0,20.8,22.30909090909091,0,0,2016,1,19,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2434,2016-01-20,18.7,37.0,0.0,19.0,10.614457831325302,65.0,57.32821497120921,0.0,4.0,25.0,22.30909090909091,0,0,2016,1,20,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2435,2016-01-21,22.0,37.2,0.0,9.0,10.614457831325302,62.0,57.32821497120921,7.0,4.0,26.9,22.30909090909091,0,1,2016,1,21,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2436,2016-01-22,21.5,31.2,8.8,0.0,10.614457831325302,84.0,57.32821497120921,8.0,4.0,24.2,22.30909090909091,1,1,2016,1,22,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2437,2016-01-23,22.2,30.1,23.6,9.0,10.614457831325302,73.0,57.32821497120921,2.0,4.0,27.0,22.30909090909091,1,0,2016,1,23,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2438,2016-01-24,20.0,25.7,0.6,0.0,10.614457831325302,79.0,57.32821497120921,8.0,4.0,23.0,22.30909090909091,0,0,2016,1,24,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2439,2016-01-25,20.4,28.0,0.4,9.0,10.614457831325302,68.0,57.32821497120921,6.0,4.0,25.0,22.30909090909091,0,0,2016,1,25,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2440,2016-01-26,22.5,24.083741888968998,0.0,9.0,10.614457831325302,53.0,57.32821497120921,8.0,4.0,24.5,22.30909090909091,0,0,2016,1,26,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2441,2016-01-27,13.738447111777944,27.5,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,1,2016,1,27,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2442,2016-01-28,20.0,28.6,2.2,9.0,10.614457831325302,82.0,57.32821497120921,8.0,4.0,21.5,22.30909090909091,1,0,2016,1,28,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2443,2016-01-29,21.2,30.0,0.0,9.0,10.614457831325302,87.0,57.32821497120921,4.0,4.0,24.6,22.30909090909091,0,0,2016,1,29,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2444,2016-01-30,21.2,29.5,0.0,0.0,10.614457831325302,86.0,57.32821497120921,3.0,4.0,25.5,22.30909090909091,0,0,2016,1,30,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2445,2016-01-31,19.6,32.9,0.0,9.0,10.614457831325302,43.0,57.32821497120921,0.0,4.0,26.4,22.30909090909091,0,0,2016,1,31,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2446,2016-02-01,16.4,31.0,0.0,9.0,10.614457831325302,54.0,57.32821497120921,1.0,4.0,24.8,22.30909090909091,0,0,2016,2,1,5,2.356194490192345,4.021946742479966,-32.9192953,151.7795348,0,3
2447,2016-02-02,17.2,27.2,0.0,9.0,10.614457831325302,64.0,57.32821497120921,1.0,4.0,22.5,22.30909090909091,0,0,2016,2,2,5,3.9269908169872414,4.021946742479966,-32.9192953,151.7795348,0,3
2448,2016-02-03,17.4,29.8,0.0,9.0,10.614457831325302,71.0,57.32821497120921,6.0,4.0,23.0,22.30909090909091,0,1,2016,2,3,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2449,2016-02-04,19.8,24.6,26.0,9.0,10.614457831325302,85.0,57.32821497120921,8.0,4.0,21.2,22.30909090909091,1,1,2016,2,4,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2450,2016-02-05,18.5,24.8,4.6,37.0,10.614457831325302,74.0,57.32821497120921,6.0,4.0,21.5,22.30909090909091,1,1,2016,2,5,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2451,2016-02-06,16.0,24.083741888968998,12.5,9.0,10.614457831325302,84.0,57.32821497120921,8.0,4.0,20.2,22.30909090909091,1,0,2016,2,6,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2452,2016-02-07,13.738447111777944,27.0,0.6,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2016,2,7,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2453,2016-02-08,19.1,27.4,0.4,9.0,10.614457831325302,82.0,57.32821497120921,7.0,4.0,21.8,22.30909090909091,0,0,2016,2,8,5,3.9269908169872414,4.021946742479966,-32.9192953,151.7795348,0,3
2454,2016-02-09,19.6,27.4,0.0,37.0,10.614457831325302,85.0,57.32821497120921,4.0,4.0,24.2,22.30909090909091,0,0,2016,2,9,5,9.42477796076938,4.021946742479966,-32.9192953,151.7795348,0,3
2455,2016-02-10,17.5,28.8,0.0,0.0,10.614457831325302,74.0,57.32821497120921,1.0,4.0,23.0,22.30909090909091,0,0,2016,2,10,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2456,2016-02-11,18.0,28.9,0.0,9.0,10.614457831325302,71.0,57.32821497120921,0.0,4.0,23.0,22.30909090909091,0,0,2016,2,11,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2457,2016-02-12,19.8,29.2,0.0,0.0,10.614457831325302,35.0,57.32821497120921,5.0,4.0,29.6,22.30909090909091,0,0,2016,2,12,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2458,2016-02-13,18.8,29.9,0.0,9.0,10.614457831325302,76.0,57.32821497120921,0.0,4.0,23.8,22.30909090909091,0,0,2016,2,13,5,0.7853981633974483,4.021946742479966,-32.9192953,151.7795348,0,3
2459,2016-02-14,22.5,36.5,0.0,0.0,10.614457831325302,83.0,57.32821497120921,0.0,4.0,22.5,22.30909090909091,0,0,2016,2,14,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2460,2016-02-15,21.5,30.5,0.2,0.0,10.614457831325302,76.0,57.32821497120921,4.0,4.0,26.5,22.30909090909091,0,1,2016,2,15,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2461,2016-02-16,19.3,28.7,3.0,0.0,10.614457831325302,58.0,57.32821497120921,0.0,4.0,25.5,22.30909090909091,1,1,2016,2,16,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2462,2016-02-17,18.8,24.5,2.2,9.0,10.614457831325302,66.0,57.32821497120921,7.0,4.0,21.8,22.30909090909091,1,0,2016,2,17,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2463,2016-02-18,20.0,26.5,0.0,0.0,10.614457831325302,71.0,57.32821497120921,7.0,4.0,22.9,22.30909090909091,0,0,2016,2,18,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2464,2016-02-19,20.8,32.4,0.0,0.0,10.614457831325302,82.0,57.32821497120921,6.0,4.0,24.5,22.30909090909091,0,0,2016,2,19,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2465,2016-02-20,23.2,29.7,0.0,28.0,10.614457831325302,82.0,57.32821497120921,6.0,4.0,25.5,22.30909090909091,0,0,2016,2,20,5,5.497787143782138,4.021946742479966,-32.9192953,151.7795348,0,3
2466,2016-03-01,13.738447111777944,24.083741888968998,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2016,3,1,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
2467,2016-03-02,13.738447111777944,24.083741888968998,0.0,5.986226893802102,10.614457831325302,74.01479076479076,57.32821497120921,4.0,4.0,18.10122434281599,22.30909090909091,0,0,2016,3,2,5,3.068697886549468,4.021946742479966,-32.9192953,151.7795348,0,3
