,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
112872,112872,2015-12-22,PearceRAAF,21.5,41.0,0.0,13.0,NNW,59.0,ENE,S,17.0,11.0,31.0,22.0,1011.4,1008.4,,6.0,33.2,38.3,0,0,2015,12,22,38,1.9634954084936207,0.3926990816987241,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112873,112873,2015-12-23,PearceRAAF,20.9,41.0,0.0,12.8,WSW,46.0,ENE,WSW,11.0,30.0,37.0,22.0,1010.2,1005.2,,2.0,33.2,39.0,0,0,2015,12,23,38,3.5342917352885173,0.3926990816987241,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112874,112874,2015-12-24,PearceRAAF,18.8,29.4,0.0,13.0,SSW,52.0,S,SW,26.0,31.0,54.0,42.0,1010.4,1009.5,,,23.1,26.1,0,0,2015,12,24,38,4.319689898685965,9.42477796076938,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112875,112875,2015-12-25,PearceRAAF,11.5,30.7,0.0,13.1,ESE,48.0,ESE,SSE,20.0,26.0,39.0,16.0,1017.6,1014.1,,,20.8,28.9,0,0,2015,12,25,38,5.890486225480862,5.890486225480862,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112876,112876,2015-12-26,PearceRAAF,14.7,34.5,0.0,13.3,E,56.0,E,SE,22.0,9.0,36.0,15.0,1016.5,1012.0,,,22.0,33.0,0,0,2015,12,26,38,0.0,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112877,112877,2015-12-27,PearceRAAF,17.5,39.8,0.0,13.2,S,39.0,NE,S,15.0,13.0,16.0,9.0,1014.6,1011.7,,,31.0,38.5,0,0,2015,12,27,38,9.42477796076938,0.7853981633974483,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112878,112878,2015-12-28,PearceRAAF,18.8,43.6,0.0,13.2,SW,44.0,NNE,WNW,19.0,9.0,11.0,10.0,1013.6,1009.8,,,37.0,42.8,0,0,2015,12,28,38,3.9269908169872414,1.1780972450961724,2.748893571891069,-31.667778,116.015,WA,Evaporation,5,8
112879,112879,2015-12-29,PearceRAAF,19.2,38.8,0.0,10.1,SW,37.0,NW,WSW,13.0,24.0,12.0,26.0,1008.0,1006.9,,,35.2,33.9,0,0,2015,12,29,38,3.9269908169872414,2.356194490192345,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112880,112880,2015-12-30,PearceRAAF,19.5,31.4,0.0,7.2,ESE,52.0,ESE,ESE,15.0,17.0,48.0,30.0,1010.7,1008.7,,,23.6,30.0,0,0,2015,12,30,38,5.890486225480862,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112881,112881,2015-12-31,PearceRAAF,17.1,33.1,0.0,12.9,E,69.0,E,SE,22.0,28.0,44.0,23.0,1014.5,1011.3,,,23.1,32.4,0,0,2015,12,31,38,0.0,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112882,112882,2016-01-01,PearceRAAF,16.7,35.3,0.0,12.2,E,80.0,ESE,ESE,31.0,30.0,44.0,22.0,1015.1,1010.0,,,23.1,33.6,0,0,2016,1,1,38,0.0,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112883,112883,2016-01-02,PearceRAAF,22.3,38.7,0.0,11.4,E,63.0,ESE,S,24.0,22.0,40.0,22.0,1010.9,1006.8,,,27.5,37.1,0,0,2016,1,2,38,0.0,5.890486225480862,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112884,112884,2016-01-03,PearceRAAF,19.3,38.1,0.0,12.3,SE,43.0,SE,ESE,24.0,19.0,43.0,25.0,1011.7,1008.8,,1.0,28.5,37.3,0,0,2016,1,3,38,5.497787143782138,5.497787143782138,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112885,112885,2016-01-04,PearceRAAF,24.2,34.7,0.0,4.2,SW,35.0,E,W,6.0,22.0,40.0,33.0,1010.6,1009.5,,,29.5,33.3,0,0,2016,1,4,38,3.9269908169872414,0.0,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112886,112886,2016-01-05,PearceRAAF,19.8,32.6,0.0,10.3,WSW,35.0,N,W,11.0,22.0,71.0,50.0,1012.3,1009.9,8.0,,23.3,29.9,0,0,2016,1,5,38,3.5342917352885173,1.5707963267948966,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112887,112887,2016-01-06,PearceRAAF,19.4,37.4,0.0,12.6,W,37.0,NE,SW,6.0,24.0,56.0,40.0,1014.5,1011.7,,,27.6,32.8,0,0,2016,1,6,38,3.141592653589793,0.7853981633974483,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112888,112888,2016-01-07,PearceRAAF,19.6,42.2,0.0,12.6,ENE,65.0,ENE,ENE,30.0,20.0,28.0,15.0,1014.1,1010.2,,,33.9,40.0,0,0,2016,1,7,38,0.3926990816987241,0.3926990816987241,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
112889,112889,2016-01-08,PearceRAAF,26.6,39.0,0.0,6.1,ENE,50.0,ENE,E,28.0,31.0,26.0,26.0,1012.4,1010.4,1.0,,32.1,34.4,0,0,2016,1,8,38,0.3926990816987241,0.3926990816987241,0.0,-31.667778,116.015,WA,Evaporation,5,8
112890,112890,2016-01-09,PearceRAAF,16.7,37.3,0.0,11.6,W,50.0,ENE,W,9.0,30.0,40.0,29.0,1012.2,1008.7,,,30.1,34.9,0,0,2016,1,9,38,3.141592653589793,0.3926990816987241,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112891,112891,2016-01-10,PearceRAAF,19.4,27.9,0.0,4.7,SW,46.0,W,W,17.0,20.0,66.0,49.0,1012.8,1012.3,8.0,3.0,23.4,25.5,0,0,2016,1,10,38,3.9269908169872414,3.141592653589793,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112892,112892,2016-01-11,PearceRAAF,13.9,29.3,0.0,7.9,W,44.0,SW,WSW,9.0,26.0,60.0,50.0,1012.9,1011.4,4.0,3.0,24.3,27.1,0,0,2016,1,11,38,3.141592653589793,3.9269908169872414,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112893,112893,2016-01-12,PearceRAAF,18.4,29.1,0.0,7.0,SW,46.0,SSW,SW,13.0,22.0,64.0,49.0,1014.0,1013.9,8.0,1.0,24.4,26.5,0,0,2016,1,12,38,3.9269908169872414,4.319689898685965,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112894,112894,2016-01-13,PearceRAAF,14.1,31.8,0.0,13.3,ESE,54.0,ESE,E,30.0,20.0,44.0,20.0,1022.8,1019.5,,,20.7,30.4,0,0,2016,1,13,38,5.890486225480862,5.890486225480862,0.0,-31.667778,116.015,WA,Evaporation,5,8
112895,112895,2016-01-14,PearceRAAF,16.3,34.5,0.0,13.2,E,63.0,E,E,43.0,26.0,40.0,19.0,1022.9,1018.2,,,22.0,32.9,0,0,2016,1,14,38,0.0,0.0,0.0,-31.667778,116.015,WA,Evaporation,5,8
112896,112896,2016-01-15,PearceRAAF,21.9,37.8,0.0,11.6,ENE,48.0,NNE,SSE,19.0,11.0,25.0,14.0,1019.0,1014.4,,,30.4,35.9,0,0,2016,1,15,38,0.3926990816987241,1.1780972450961724,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112897,112897,2016-01-16,PearceRAAF,21.7,38.9,0.0,8.4,S,80.0,NNE,W,19.0,24.0,26.0,21.0,1013.7,1011.1,,1.0,32.0,34.7,0,1,2016,1,16,38,9.42477796076938,1.1780972450961724,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112898,112898,2016-01-17,PearceRAAF,18.3,35.0,1.4,9.2,W,33.0,S,SW,11.0,20.0,40.0,35.0,1010.4,1006.7,,,28.7,30.5,1,0,2016,1,17,38,3.141592653589793,9.42477796076938,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112899,112899,2016-01-18,PearceRAAF,19.5,24.2,0.0,2.9,W,35.0,NW,WSW,19.0,22.0,76.0,61.0,1006.3,1004.4,8.0,8.0,21.2,22.2,0,0,2016,1,18,38,3.141592653589793,2.356194490192345,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112900,112900,2016-01-19,PearceRAAF,13.8,26.0,1.0,5.5,NE,44.0,E,SE,17.0,17.0,86.0,46.0,1004.7,1002.8,8.0,7.0,16.9,24.1,0,1,2016,1,19,38,0.7853981633974483,0.0,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112901,112901,2016-01-20,PearceRAAF,13.7,27.5,4.8,9.0,SW,39.0,WNW,WSW,9.0,26.0,69.0,50.0,1008.3,1006.9,3.0,6.0,20.0,26.3,1,0,2016,1,20,38,3.9269908169872414,2.748893571891069,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112902,112902,2016-01-21,PearceRAAF,16.5,30.0,0.0,8.6,WSW,39.0,SE,SSE,17.0,11.0,59.0,39.0,1013.7,1012.2,4.0,6.0,23.3,28.8,0,0,2016,1,21,38,3.5342917352885173,5.497787143782138,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112903,112903,2016-01-22,PearceRAAF,16.7,32.2,0.0,13.1,SW,41.0,E,ESE,24.0,9.0,49.0,26.0,1017.7,1014.1,2.0,1.0,22.6,31.3,0,0,2016,1,22,38,3.9269908169872414,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112904,112904,2016-01-23,PearceRAAF,17.8,37.5,0.0,11.1,SSW,46.0,ENE,SW,22.0,31.0,35.0,26.0,1014.6,1010.3,,,29.4,35.5,0,0,2016,1,23,38,4.319689898685965,0.3926990816987241,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112905,112905,2016-01-24,PearceRAAF,21.3,38.1,0.0,12.8,SSW,39.0,E,SSE,15.0,20.0,55.0,29.0,1015.0,1010.6,,1.0,28.1,35.4,0,1,2016,1,24,38,4.319689898685965,0.0,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112906,112906,2016-01-25,PearceRAAF,21.8,36.4,2.0,9.2,ENE,50.0,ENE,SSW,30.0,13.0,71.0,39.0,1009.8,1007.1,6.0,5.0,25.1,35.1,1,0,2016,1,25,38,0.3926990816987241,0.3926990816987241,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
112907,112907,2016-01-26,PearceRAAF,20.6,34.0,0.6,11.6,ESE,57.0,ESE,ENE,22.0,13.0,62.0,39.0,1012.3,1009.8,8.0,2.0,26.9,32.4,0,0,2016,1,26,38,5.890486225480862,5.890486225480862,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
112908,112908,2016-01-27,PearceRAAF,20.5,34.6,0.0,11.1,E,56.0,ESE,ESE,24.0,24.0,50.0,30.0,1015.4,1012.8,,,25.2,33.0,0,0,2016,1,27,38,0.0,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112909,112909,2016-01-30,PearceRAAF,23.4,31.5,0.0,1.3,ENE,59.0,ENE,S,15.0,17.0,31.0,81.0,1005.8,1006.3,1.0,7.0,29.6,21.1,0,1,2016,1,30,38,0.3926990816987241,0.3926990816987241,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112910,112910,2016-01-31,PearceRAAF,19.6,26.4,10.4,3.9,SSW,63.0,SSW,S,11.0,37.0,85.0,84.0,1001.4,1002.5,8.0,8.0,22.5,18.5,1,0,2016,1,31,38,4.319689898685965,4.319689898685965,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112911,112911,2016-02-01,PearceRAAF,10.6,23.5,0.0,11.9,S,52.0,SSE,SSW,24.0,22.0,46.0,37.0,1011.6,1010.4,,1.0,17.9,22.2,0,0,2016,2,1,38,9.42477796076938,5.105088062083414,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
112912,112912,2016-02-02,PearceRAAF,9.1,28.9,0.0,12.7,WSW,41.0,SE,SE,17.0,7.0,43.0,24.0,1018.7,1015.2,,,18.9,28.5,0,0,2016,2,2,38,3.5342917352885173,5.497787143782138,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112913,112913,2016-02-03,PearceRAAF,14.6,32.4,0.0,12.8,E,54.0,ENE,N,30.0,11.0,44.0,21.0,1020.2,1016.7,,,22.5,30.3,0,0,2016,2,3,38,0.0,0.3926990816987241,1.5707963267948966,-31.667778,116.015,WA,Evaporation,5,8
112914,112914,2016-02-04,PearceRAAF,15.9,35.2,0.0,12.6,E,48.0,E,,24.0,,37.0,,1018.9,,,,26.3,,0,0,2016,2,4,38,0.0,0.0,,-31.667778,116.015,WA,Evaporation,5,8
112915,112915,2016-02-05,PearceRAAF,15.6,37.3,0.0,12.7,SSW,50.0,NE,SW,13.0,37.0,28.0,21.0,1014.9,1012.0,,,29.6,34.2,0,0,2016,2,5,38,4.319689898685965,0.7853981633974483,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112916,112916,2016-02-06,PearceRAAF,14.3,37.8,0.0,12.7,SW,43.0,SSE,SW,6.0,28.0,39.0,24.0,1015.0,1012.4,,,27.7,34.6,0,0,2016,2,6,38,3.9269908169872414,5.105088062083414,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112917,112917,2016-02-07,PearceRAAF,18.7,40.6,0.0,12.7,E,56.0,ENE,SSE,17.0,17.0,42.0,12.0,1016.0,1012.8,,,28.3,38.9,0,0,2016,2,7,38,0.0,0.3926990816987241,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112918,112918,2016-02-08,PearceRAAF,20.2,43.1,0.0,12.5,NE,43.0,NE,NE,20.0,13.0,16.0,10.0,1015.8,1012.0,0.0,,34.1,41.8,0,0,2016,2,8,38,0.7853981633974483,0.7853981633974483,0.7853981633974483,-31.667778,116.015,WA,Evaporation,5,8
112919,112919,2016-02-09,PearceRAAF,20.8,44.3,0.0,12.6,SW,39.0,N,WSW,13.0,26.0,15.0,10.0,1014.8,1011.5,0.0,,35.8,43.5,0,0,2016,2,9,38,3.9269908169872414,1.5707963267948966,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112920,112920,2016-02-10,PearceRAAF,16.9,45.1,0.0,12.5,NW,39.0,ENE,SW,4.0,19.0,35.0,15.0,1013.7,1010.8,0.0,,30.1,40.0,0,0,2016,2,10,38,2.356194490192345,0.3926990816987241,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112921,112921,2016-02-11,PearceRAAF,15.9,38.1,0.0,12.3,SSW,37.0,NW,WSW,4.0,22.0,34.0,30.0,1013.3,1010.8,,,27.1,35.9,0,0,2016,2,11,38,4.319689898685965,2.356194490192345,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112922,112922,2016-02-12,PearceRAAF,16.1,33.9,0.0,12.4,WSW,43.0,SSW,SSW,11.0,26.0,69.0,37.0,1017.1,1014.8,,,24.1,31.9,0,0,2016,2,12,38,3.5342917352885173,4.319689898685965,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
112923,112923,2016-02-13,PearceRAAF,17.6,32.7,0.0,12.5,ESE,56.0,ESE,SSE,22.0,17.0,39.0,23.0,1020.8,1016.9,1.0,,24.5,31.0,0,0,2016,2,13,38,5.890486225480862,5.890486225480862,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112924,112924,2016-02-14,PearceRAAF,16.2,32.8,0.0,12.0,E,54.0,ESE,SE,26.0,24.0,44.0,25.0,1021.0,1016.9,,,22.2,30.9,0,0,2016,2,14,38,0.0,5.890486225480862,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112925,112925,2016-02-15,PearceRAAF,17.8,34.7,0.0,12.1,E,65.0,ESE,ESE,37.0,31.0,46.0,22.0,1020.1,1015.8,,,23.0,33.4,0,0,2016,2,15,38,0.0,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112926,112926,2016-02-16,PearceRAAF,20.5,40.1,0.0,11.5,E,63.0,ENE,ESE,31.0,17.0,33.0,15.0,1015.6,1011.7,,2.0,25.4,38.9,0,0,2016,2,16,38,0.0,0.3926990816987241,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112927,112927,2016-02-17,PearceRAAF,25.2,37.1,0.0,12.4,WSW,39.0,NW,WSW,19.0,26.0,18.0,29.0,1012.2,1011.4,,1.0,32.9,31.7,0,0,2016,2,17,38,3.5342917352885173,2.356194490192345,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112928,112928,2016-02-18,PearceRAAF,16.8,33.2,0.0,10.0,ESE,54.0,ESE,SE,19.0,11.0,56.0,32.0,1016.4,1013.1,1.0,4.0,23.6,31.6,0,0,2016,2,18,38,5.890486225480862,5.890486225480862,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112929,112929,2016-02-19,PearceRAAF,19.9,32.1,0.0,12.1,E,70.0,SE,ESE,31.0,35.0,47.0,30.0,1015.8,1011.5,5.0,3.0,24.3,30.8,0,0,2016,2,19,38,0.0,5.497787143782138,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112930,112930,2016-02-20,PearceRAAF,19.8,34.8,0.0,10.3,E,69.0,ENE,S,31.0,11.0,45.0,26.0,1011.4,1007.2,,1.0,26.1,32.4,0,0,2016,2,20,38,0.0,0.3926990816987241,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112931,112931,2016-02-21,PearceRAAF,16.9,28.5,0.0,9.2,NW,48.0,NW,W,17.0,28.0,70.0,51.0,1011.7,1010.9,5.0,1.0,23.2,26.0,0,0,2016,2,21,38,2.356194490192345,2.356194490192345,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112932,112932,2016-02-22,PearceRAAF,16.9,27.1,1.0,9.2,WSW,56.0,SW,SW,19.0,28.0,78.0,42.0,1016.9,1016.2,1.0,1.0,21.0,24.8,0,0,2016,2,22,38,3.5342917352885173,3.9269908169872414,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112933,112933,2016-02-23,PearceRAAF,9.3,26.4,0.0,8.7,WSW,52.0,ESE,WSW,9.0,30.0,58.0,48.0,1016.5,1013.8,1.0,8.0,20.8,23.8,0,0,2016,2,23,38,3.5342917352885173,5.890486225480862,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112934,112934,2016-02-24,PearceRAAF,9.6,26.7,0.0,12.0,SW,48.0,ESE,SW,22.0,35.0,53.0,34.0,1018.7,1015.8,3.0,0.0,19.3,23.9,0,0,2016,2,24,38,3.9269908169872414,5.890486225480862,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112935,112935,2016-02-25,PearceRAAF,11.9,30.6,0.0,12.2,E,57.0,E,ENE,37.0,19.0,42.0,21.0,1020.7,1017.9,,,20.3,29.2,0,0,2016,2,25,38,0.0,0.0,0.3926990816987241,-31.667778,116.015,WA,Evaporation,5,8
112936,112936,2016-02-26,PearceRAAF,17.1,38.4,0.0,12.1,ENE,57.0,ENE,N,20.0,11.0,37.0,17.0,1018.4,1013.0,,,24.5,37.0,0,0,2016,2,26,38,0.3926990816987241,0.3926990816987241,1.5707963267948966,-31.667778,116.015,WA,Evaporation,5,8
112937,112937,2016-02-27,PearceRAAF,24.4,41.5,0.0,10.8,W,48.0,N,W,28.0,28.0,28.0,29.0,1012.2,1010.6,,,34.7,35.8,0,0,2016,2,27,38,3.141592653589793,1.5707963267948966,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112938,112938,2016-02-28,PearceRAAF,21.2,29.7,0.0,10.0,WSW,43.0,W,WSW,17.0,20.0,70.0,47.0,1016.1,1014.4,8.0,,23.5,27.5,0,0,2016,2,28,38,3.5342917352885173,3.141592653589793,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112939,112939,2016-02-29,PearceRAAF,16.6,27.6,0.0,10.1,SSW,43.0,WSW,SSW,11.0,20.0,64.0,49.0,1016.3,1016.1,2.0,,21.6,25.3,0,0,2016,2,29,38,4.319689898685965,3.5342917352885173,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
112940,112940,2016-03-01,PearceRAAF,13.7,28.6,0.0,11.2,WSW,50.0,SSW,SSW,9.0,28.0,67.0,39.0,1019.8,1016.9,,,20.5,26.1,0,0,2016,3,1,38,3.5342917352885173,4.319689898685965,4.319689898685965,-31.667778,116.015,WA,Evaporation,5,8
112941,112941,2016-03-02,PearceRAAF,12.2,35.1,0.0,11.9,E,43.0,ESE,S,15.0,11.0,50.0,21.0,1018.9,1014.8,,,23.3,34.0,0,0,2016,3,2,38,0.0,5.890486225480862,9.42477796076938,-31.667778,116.015,WA,Evaporation,5,8
112942,112942,2016-03-03,PearceRAAF,12.4,30.0,0.0,9.5,WSW,46.0,WNW,WSW,4.0,26.0,76.0,50.0,1016.9,1015.5,,,19.3,25.9,0,0,2016,3,3,38,3.5342917352885173,2.748893571891069,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112943,112943,2016-03-04,PearceRAAF,13.6,29.6,0.0,11.9,SW,43.0,S,WSW,17.0,28.0,63.0,43.0,1019.9,1015.9,,,20.5,27.7,0,0,2016,3,4,38,3.9269908169872414,9.42477796076938,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112944,112944,2016-03-05,PearceRAAF,16.7,30.9,0.0,11.9,E,39.0,E,ESE,19.0,20.0,54.0,27.0,1019.0,1015.4,,,22.4,29.2,0,0,2016,3,5,38,0.0,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112945,112945,2016-03-06,PearceRAAF,16.7,32.8,0.0,11.8,ESE,52.0,E,ESE,26.0,20.0,57.0,31.0,1019.1,1016.1,,1.0,23.5,31.9,0,0,2016,3,6,38,5.890486225480862,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112946,112946,2016-03-07,PearceRAAF,19.6,34.0,0.0,11.8,E,63.0,E,ESE,37.0,20.0,56.0,26.0,1018.3,1015.4,,,24.1,32.5,0,0,2016,3,7,38,0.0,0.0,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112947,112947,2016-03-08,PearceRAAF,19.5,36.0,0.0,11.7,WSW,43.0,ENE,SSE,13.0,7.0,39.0,20.0,1015.7,1011.5,0.0,,27.0,34.7,0,0,2016,3,8,38,3.5342917352885173,0.3926990816987241,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112948,112948,2016-03-09,PearceRAAF,15.3,39.4,0.0,11.7,ENE,43.0,ENE,WSW,30.0,28.0,34.0,18.0,1012.6,1009.2,,1.0,28.5,36.7,0,0,2016,3,9,38,0.3926990816987241,0.3926990816987241,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112949,112949,2016-03-10,PearceRAAF,13.2,33.7,0.0,7.6,SW,39.0,S,SW,9.0,26.0,59.0,23.0,1012.4,1010.0,8.0,,23.4,30.5,0,0,2016,3,10,38,3.9269908169872414,9.42477796076938,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112950,112950,2016-03-11,PearceRAAF,16.7,33.0,0.0,11.1,SW,41.0,SSE,WSW,13.0,28.0,48.0,39.0,1015.4,1012.5,1.0,,24.1,30.4,0,0,2016,3,11,38,3.9269908169872414,5.105088062083414,3.5342917352885173,-31.667778,116.015,WA,Evaporation,5,8
112951,112951,2016-03-12,PearceRAAF,18.3,36.4,0.0,11.2,ESE,41.0,ENE,ESE,17.0,15.0,53.0,28.0,1015.7,1011.6,,,25.3,35.5,0,0,2016,3,12,38,5.890486225480862,0.3926990816987241,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112952,112952,2016-03-13,PearceRAAF,18.0,40.1,0.0,10.6,E,46.0,E,E,24.0,15.0,35.0,16.0,1014.0,1011.2,,,30.1,38.0,0,0,2016,3,13,38,0.0,0.0,0.0,-31.667778,116.015,WA,Evaporation,5,8
112953,112953,2016-03-14,PearceRAAF,26.9,40.9,0.0,10.8,ENE,57.0,NE,NE,19.0,22.0,28.0,15.0,1013.4,1008.5,3.0,5.0,31.8,39.7,0,0,2016,3,14,38,0.3926990816987241,0.7853981633974483,0.7853981633974483,-31.667778,116.015,WA,Evaporation,5,8
112954,112954,2016-03-15,PearceRAAF,20.5,35.5,0.0,8.9,WNW,41.0,NNE,W,6.0,26.0,77.0,55.0,1009.8,1006.7,,7.0,25.0,29.4,0,0,2016,3,15,38,2.748893571891069,1.1780972450961724,3.141592653589793,-31.667778,116.015,WA,Evaporation,5,8
112955,112955,2016-03-16,PearceRAAF,19.3,29.0,0.0,9.4,SW,41.0,S,SW,28.0,28.0,63.0,42.0,1011.6,1009.5,5.0,4.0,22.1,26.3,0,0,2016,3,16,38,3.9269908169872414,9.42477796076938,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112956,112956,2016-03-17,PearceRAAF,16.0,29.1,0.0,9.6,ESE,56.0,ESE,ESE,28.0,24.0,49.0,28.0,1015.6,1011.2,0.0,1.0,19.9,27.3,0,0,2016,3,17,38,5.890486225480862,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112957,112957,2016-03-18,PearceRAAF,16.5,31.1,0.0,10.7,ESE,48.0,ESE,ESE,26.0,24.0,51.0,32.0,1013.4,1009.8,,,21.2,29.6,0,0,2016,3,18,38,5.890486225480862,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112958,112958,2016-03-19,PearceRAAF,20.4,24.0,0.0,1.2,E,52.0,ESE,SSE,11.0,19.0,54.0,89.0,1011.0,1008.2,8.0,8.0,21.7,20.2,0,1,2016,3,19,38,0.0,5.890486225480862,5.105088062083414,-31.667778,116.015,WA,Evaporation,5,8
112959,112959,2016-03-20,PearceRAAF,16.8,32.1,35.2,10.9,E,31.0,E,E,11.0,22.0,68.0,41.0,1013.3,1009.9,,,23.8,31.0,1,0,2016,3,20,38,0.0,0.0,0.0,-31.667778,116.015,WA,Evaporation,5,8
112960,112960,2016-03-21,PearceRAAF,19.7,34.5,0.0,6.8,SW,39.0,ENE,SW,13.0,24.0,47.0,40.0,1011.3,1008.4,5.0,,28.3,31.0,0,0,2016,3,21,38,3.9269908169872414,0.3926990816987241,3.9269908169872414,-31.667778,116.015,WA,Evaporation,5,8
112961,112961,2016-03-22,PearceRAAF,20.7,27.2,0.0,2.2,ESE,37.0,ESE,ESE,11.0,24.0,68.0,58.0,1012.0,1011.0,7.0,8.0,23.3,25.3,0,0,2016,3,22,38,5.890486225480862,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
112962,112962,2016-03-23,PearceRAAF,19.0,25.5,0.0,1.6,E,46.0,ESE,SE,19.0,26.0,71.0,60.0,1017.1,1016.0,8.0,5.0,21.5,24.9,0,0,2016,3,23,38,0.0,5.890486225480862,5.497787143782138,-31.667778,116.015,WA,Evaporation,5,8
112963,112963,2016-03-24,PearceRAAF,18.8,27.6,0.0,7.2,E,54.0,ESE,ESE,19.0,24.0,71.0,54.0,1022.3,1019.6,8.0,,21.5,26.4,0,0,2016,3,24,38,0.0,5.890486225480862,5.890486225480862,-31.667778,116.015,WA,Evaporation,5,8
