,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
139713,139713,2014-06-27,Uluru,0.1,23.8,0.0,W,54.0,NNW,W,7.0,28.0,55.0,21.0,1019.7,1014.9,,,7.5,23.2,0,0,2014,6,27,48,3.141592653589793,1.9634954084936207,3.141592653589793,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139714,139714,2014-06-28,Uluru,-1.4,16.9,0.0,SSW,39.0,SW,SSW,6.0,17.0,59.0,31.0,1023.6,1020.8,,,7.7,16.1,0,0,2014,6,28,48,4.319689898685965,3.9269908169872414,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139715,139715,2014-06-29,Uluru,-0.8,17.1,0.0,SSE,33.0,S,SSE,7.0,15.0,75.0,36.0,1026.2,1023.7,,,5.7,16.0,0,0,2014,6,29,48,5.105088062083414,9.42477796076938,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139716,139716,2014-06-30,Uluru,-1.2,18.4,0.0,E,43.0,ESE,E,13.0,24.0,68.0,30.0,1028.9,1026.0,,,8.0,17.2,0,0,2014,6,30,48,0.0,5.890486225480862,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139717,139717,2014-07-01,Uluru,2.1,18.2,0.0,ESE,43.0,E,E,17.0,22.0,69.0,30.0,1030.4,1026.9,,,7.6,17.4,0,0,2014,7,1,48,5.890486225480862,0.0,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139718,139718,2014-07-02,Uluru,2.4,18.9,0.0,E,41.0,ESE,ENE,15.0,20.0,61.0,23.0,1027.8,1022.3,,,7.4,18.3,0,0,2014,7,2,48,0.0,5.890486225480862,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139719,139719,2014-07-03,Uluru,-0.7,20.8,0.0,NW,24.0,SSE,WNW,9.0,6.0,58.0,21.0,1023.1,1018.5,,,6.3,20.2,0,0,2014,7,3,48,2.356194490192345,5.105088062083414,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139720,139720,2014-07-04,Uluru,-0.4,21.7,0.0,ESE,28.0,S,ENE,13.0,11.0,47.0,18.0,1023.8,1020.7,,,7.3,21.4,0,0,2014,7,4,48,5.890486225480862,9.42477796076938,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139721,139721,2014-07-05,Uluru,1.5,20.5,0.0,E,30.0,SE,ESE,15.0,11.0,61.0,29.0,1026.4,1023.7,,,10.6,19.9,0,0,2014,7,5,48,0.0,5.497787143782138,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139722,139722,2014-07-06,Uluru,-0.2,21.6,0.0,ENE,26.0,SE,E,7.0,9.0,59.0,22.0,1025.2,1020.5,,,7.9,19.8,0,0,2014,7,6,48,0.3926990816987241,5.497787143782138,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139723,139723,2014-07-07,Uluru,-1.2,23.0,0.0,NNW,41.0,SSE,NW,7.0,22.0,50.0,15.0,1020.2,1014.4,,,6.0,22.4,0,0,2014,7,7,48,1.9634954084936207,5.105088062083414,2.356194490192345,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139724,139724,2014-07-08,Uluru,0.6,23.6,0.0,W,56.0,NW,WNW,13.0,30.0,34.0,25.0,1013.7,1010.1,,,11.2,22.9,0,0,2014,7,8,48,3.141592653589793,2.356194490192345,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139725,139725,2014-07-09,Uluru,3.9,16.5,0.0,S,43.0,S,SSW,11.0,17.0,46.0,30.0,1019.1,1017.7,,,9.7,15.6,0,0,2014,7,9,48,9.42477796076938,9.42477796076938,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139726,139726,2014-07-10,Uluru,-1.9,17.2,0.0,ENE,35.0,SE,E,11.0,4.0,60.0,30.0,1023.6,1020.0,,,6.2,16.4,0,0,2014,7,10,48,0.3926990816987241,5.497787143782138,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139727,139727,2014-07-11,Uluru,-0.6,20.8,0.0,NW,24.0,ESE,NW,13.0,9.0,53.0,23.0,1021.8,1018.8,,,7.2,20.1,0,0,2014,7,11,48,2.356194490192345,5.890486225480862,2.356194490192345,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139728,139728,2014-07-12,Uluru,0.1,21.5,0.0,ESE,31.0,SE,E,17.0,15.0,50.0,18.0,1024.1,1021.0,,,8.0,20.9,0,0,2014,7,12,48,5.890486225480862,5.497787143782138,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139729,139729,2014-07-13,Uluru,8.0,11.7,0.0,ENE,43.0,ESE,ENE,13.0,22.0,48.0,87.0,1025.1,1022.6,5.0,8.0,10.5,8.5,0,1,2014,7,13,48,0.3926990816987241,5.890486225480862,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139730,139730,2014-07-14,Uluru,7.0,16.1,1.6,E,24.0,E,NNW,11.0,7.0,94.0,64.0,1022.0,1017.8,8.0,8.0,7.9,14.3,1,0,2014,7,14,48,0.0,0.0,1.9634954084936207,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139731,139731,2014-07-15,Uluru,2.9,20.3,0.0,W,37.0,,SSW,0.0,19.0,94.0,31.0,1019.4,1017.7,,,9.4,19.5,0,0,2014,7,15,48,3.141592653589793,,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139732,139732,2014-07-16,Uluru,-0.5,20.3,0.0,ESE,26.0,S,ESE,9.0,6.0,60.0,24.0,1024.1,1021.5,,,7.0,18.8,0,0,2014,7,16,48,5.890486225480862,9.42477796076938,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139733,139733,2014-07-17,Uluru,2.7,20.3,0.0,SE,43.0,E,SE,9.0,22.0,53.0,26.0,1026.7,1024.3,,,9.3,19.6,0,0,2014,7,17,48,5.497787143782138,0.0,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139734,139734,2014-07-18,Uluru,7.6,16.3,0.0,ENE,44.0,E,E,19.0,24.0,69.0,45.0,1027.1,1023.7,,,10.0,15.6,0,0,2014,7,18,48,0.3926990816987241,0.0,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139735,139735,2014-07-19,Uluru,8.9,16.6,0.2,E,35.0,E,SE,15.0,11.0,61.0,36.0,1024.9,1021.4,8.0,6.0,10.4,16.4,0,0,2014,7,19,48,0.0,0.0,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139736,139736,2014-07-20,Uluru,6.4,23.0,0.0,NNW,28.0,ESE,NNW,15.0,9.0,44.0,22.0,1021.9,1017.9,1.0,,10.3,22.2,0,0,2014,7,20,48,1.9634954084936207,5.890486225480862,1.9634954084936207,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139737,139737,2014-07-21,Uluru,4.4,25.2,0.0,WNW,37.0,SE,WSW,13.0,19.0,51.0,25.0,1021.0,1018.1,,3.0,10.3,23.8,0,0,2014,7,21,48,2.748893571891069,5.497787143782138,3.5342917352885173,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139738,139738,2014-07-22,Uluru,7.5,28.0,0.0,NNW,41.0,SE,NW,6.0,26.0,51.0,24.0,1019.9,1014.6,5.0,8.0,14.2,25.8,0,1,2014,7,22,48,1.9634954084936207,5.497787143782138,2.356194490192345,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139739,139739,2014-07-23,Uluru,10.5,22.3,1.4,WSW,52.0,,W,0.0,28.0,87.0,35.0,1017.7,1014.4,8.0,,14.8,21.0,1,0,2014,7,23,48,3.5342917352885173,,3.141592653589793,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139740,139740,2014-07-24,Uluru,-0.7,19.8,0.0,SW,33.0,SW,NW,4.0,20.0,73.0,28.0,1019.8,1016.4,,,7.3,19.0,0,0,2014,7,24,48,3.9269908169872414,3.9269908169872414,2.356194490192345,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139741,139741,2014-07-25,Uluru,-0.6,20.1,0.0,SE,24.0,,E,0.0,9.0,66.0,26.0,1024.6,1021.8,,,7.7,19.2,0,0,2014,7,25,48,5.497787143782138,,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139742,139742,2014-07-26,Uluru,5.5,24.6,0.0,ENE,35.0,E,NE,20.0,11.0,52.0,24.0,1027.2,1023.3,,,10.7,23.4,0,0,2014,7,26,48,0.3926990816987241,0.0,0.7853981633974483,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139743,139743,2014-07-27,Uluru,4.7,26.4,0.0,WSW,37.0,SE,WNW,9.0,19.0,58.0,20.0,1025.8,1021.5,,,11.4,25.3,0,0,2014,7,27,48,3.5342917352885173,5.497787143782138,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139744,139744,2014-07-28,Uluru,4.3,27.1,0.0,WNW,28.0,SSW,WNW,9.0,9.0,44.0,18.0,1023.4,1019.5,,,14.0,26.9,0,0,2014,7,28,48,2.748893571891069,4.319689898685965,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139745,139745,2014-07-29,Uluru,6.4,26.3,0.0,ESE,28.0,,SE,0.0,7.0,36.0,15.0,1024.4,1021.1,,,14.2,24.8,0,0,2014,7,29,48,5.890486225480862,,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139746,139746,2014-07-30,Uluru,5.5,26.2,0.0,E,28.0,SE,NNW,11.0,9.0,40.0,16.0,1024.3,1019.6,,,13.9,26.1,0,0,2014,7,30,48,0.0,5.497787143782138,1.9634954084936207,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139747,139747,2014-07-31,Uluru,5.5,26.9,0.0,W,37.0,SSW,WSW,13.0,22.0,34.0,17.0,1020.6,1017.1,,,16.4,26.1,0,0,2014,7,31,48,3.141592653589793,4.319689898685965,3.5342917352885173,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139748,139748,2014-08-01,Uluru,5.0,19.3,0.0,E,35.0,SE,SE,19.0,17.0,67.0,36.0,1026.0,1022.3,,,11.1,17.9,0,0,2014,8,1,48,0.0,5.497787143782138,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139749,139749,2014-08-02,Uluru,3.9,19.0,0.0,E,48.0,E,E,22.0,22.0,51.0,27.0,1026.7,1022.8,,,9.8,17.7,0,0,2014,8,2,48,0.0,0.0,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139750,139750,2014-08-03,Uluru,2.9,18.8,0.0,SE,35.0,E,ESE,17.0,19.0,39.0,20.0,1028.2,1025.2,,,9.0,18.0,0,0,2014,8,3,48,5.497787143782138,0.0,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139751,139751,2014-08-04,Uluru,1.8,18.9,0.0,SE,43.0,ESE,ESE,15.0,22.0,35.0,19.0,1031.0,1027.5,,,8.7,18.0,0,0,2014,8,4,48,5.497787143782138,5.890486225480862,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139752,139752,2014-08-05,Uluru,2.4,19.9,0.0,SE,41.0,SE,ESE,19.0,22.0,33.0,19.0,1032.4,1028.2,,,8.3,18.6,0,0,2014,8,5,48,5.497787143782138,5.497787143782138,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139753,139753,2014-08-06,Uluru,5.0,22.7,0.0,E,44.0,ESE,ESE,24.0,24.0,35.0,25.0,1030.2,1025.8,,,11.1,22.3,0,0,2014,8,6,48,0.0,5.890486225480862,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139754,139754,2014-08-07,Uluru,7.5,24.8,0.0,ENE,44.0,SSE,ENE,9.0,20.0,52.0,26.0,1028.5,1023.7,8.0,2.0,10.5,24.1,0,0,2014,8,7,48,0.3926990816987241,5.105088062083414,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139755,139755,2014-08-08,Uluru,10.5,24.7,0.0,ENE,39.0,ESE,E,13.0,17.0,36.0,17.0,1027.0,1023.4,8.0,7.0,15.5,24.1,0,0,2014,8,8,48,0.3926990816987241,5.890486225480862,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139756,139756,2014-08-09,Uluru,4.4,25.0,0.0,E,37.0,SE,SSE,13.0,19.0,33.0,18.0,1027.7,1024.1,,,13.5,24.1,0,0,2014,8,9,48,0.0,5.497787143782138,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139757,139757,2014-08-10,Uluru,5.3,24.9,0.0,ESE,43.0,SE,SE,11.0,22.0,29.0,16.0,1027.9,1024.3,,,14.3,23.9,0,0,2014,8,10,48,5.890486225480862,5.497787143782138,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139758,139758,2014-08-11,Uluru,9.7,22.9,0.0,E,39.0,ESE,SE,20.0,15.0,54.0,23.0,1028.2,1024.6,,,14.0,22.3,0,0,2014,8,11,48,0.0,5.890486225480862,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139759,139759,2014-08-12,Uluru,6.1,18.7,0.0,E,41.0,E,SE,22.0,19.0,39.0,25.0,1029.7,1026.7,,,11.3,17.9,0,0,2014,8,12,48,0.0,0.0,5.497787143782138,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139760,139760,2014-08-13,Uluru,1.9,16.4,0.0,ESE,54.0,ESE,SSE,20.0,26.0,37.0,22.0,1032.0,1027.7,,,8.7,15.1,0,0,2014,8,13,48,5.890486225480862,5.890486225480862,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139761,139761,2014-08-14,Uluru,-1.0,15.6,0.0,SE,46.0,SE,ESE,20.0,24.0,43.0,25.0,1029.6,1025.7,,,8.4,14.8,0,0,2014,8,14,48,5.497787143782138,5.497787143782138,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139762,139762,2014-08-15,Uluru,-1.3,17.7,0.0,S,39.0,SSW,SSW,17.0,20.0,43.0,22.0,1026.6,1022.3,,,7.0,17.3,0,0,2014,8,15,48,9.42477796076938,4.319689898685965,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139763,139763,2014-08-16,Uluru,0.8,19.3,0.0,SE,41.0,S,S,15.0,17.0,57.0,31.0,1023.5,1019.9,,1.0,9.4,18.7,0,0,2014,8,16,48,5.497787143782138,9.42477796076938,9.42477796076938,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139764,139764,2014-08-17,Uluru,0.9,19.6,0.0,SSE,30.0,S,SSE,9.0,11.0,60.0,23.0,1024.2,1020.9,,,9.6,18.5,0,0,2014,8,17,48,5.105088062083414,9.42477796076938,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139765,139765,2014-08-18,Uluru,0.6,19.9,0.0,ENE,30.0,ESE,ENE,11.0,15.0,46.0,20.0,1025.5,1021.2,,,9.7,18.5,0,0,2014,8,18,48,0.3926990816987241,5.890486225480862,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139766,139766,2014-08-19,Uluru,0.3,21.8,0.0,ENE,24.0,ESE,NNE,9.0,11.0,39.0,18.0,1024.0,1019.4,,,10.1,20.4,0,0,2014,8,19,48,0.3926990816987241,5.890486225480862,1.1780972450961724,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139767,139767,2014-08-20,Uluru,1.2,23.1,0.0,E,28.0,ESE,SSW,15.0,11.0,43.0,16.0,1022.1,1018.1,,,11.1,22.2,0,0,2014,8,20,48,0.0,5.890486225480862,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139768,139768,2014-08-21,Uluru,2.5,25.2,0.0,W,48.0,ESE,NE,11.0,13.0,36.0,15.0,1021.8,1018.0,,,12.4,24.0,0,0,2014,8,21,48,3.141592653589793,5.890486225480862,0.7853981633974483,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139769,139769,2014-08-22,Uluru,3.7,26.9,0.0,E,26.0,SE,WNW,9.0,13.0,32.0,12.0,1023.2,1019.4,,,13.6,25.8,0,0,2014,8,22,48,0.0,5.497787143782138,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139770,139770,2014-08-23,Uluru,4.7,28.2,0.0,ENE,31.0,SE,ENE,13.0,11.0,23.0,11.0,1024.5,1021.5,,,16.7,27.6,0,0,2014,8,23,48,0.3926990816987241,5.497787143782138,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139771,139771,2014-08-24,Uluru,8.5,27.2,0.0,ESE,50.0,SE,ESE,17.0,22.0,29.0,13.0,1027.1,1023.5,,,16.7,26.4,0,0,2014,8,24,48,5.890486225480862,5.497787143782138,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139772,139772,2014-08-25,Uluru,7.5,26.4,0.0,E,52.0,ESE,ESE,13.0,24.0,31.0,15.0,1028.3,1023.4,,,16.5,25.5,0,0,2014,8,25,48,0.0,5.890486225480862,5.890486225480862,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139773,139773,2014-08-26,Uluru,4.6,26.3,0.0,NE,31.0,ESE,ENE,7.0,15.0,31.0,10.0,1026.2,1021.3,,,15.4,24.9,0,0,2014,8,26,48,0.7853981633974483,5.890486225480862,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139774,139774,2014-08-27,Uluru,3.6,26.8,0.0,ESE,35.0,SE,E,9.0,22.0,24.0,9.0,1023.9,1020.5,,,15.1,25.7,0,0,2014,8,27,48,5.890486225480862,5.497787143782138,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139775,139775,2014-08-28,Uluru,5.4,25.1,0.0,E,37.0,ENE,ENE,20.0,20.0,29.0,11.0,1025.2,1021.4,,,15.4,24.5,0,0,2014,8,28,48,0.0,0.3926990816987241,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139776,139776,2014-08-29,Uluru,4.5,26.1,0.0,NE,31.0,E,NNE,17.0,9.0,33.0,14.0,1024.8,1019.9,,,16.2,25.0,0,0,2014,8,29,48,0.7853981633974483,0.0,1.1780972450961724,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139777,139777,2014-08-30,Uluru,4.4,28.0,0.0,E,31.0,ESE,WNW,9.0,11.0,31.0,12.0,1022.7,1017.4,,,16.0,26.8,0,0,2014,8,30,48,0.0,5.890486225480862,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139778,139778,2014-08-31,Uluru,4.5,30.3,0.0,NW,30.0,SE,NNW,2.0,11.0,25.0,8.0,1019.3,1014.9,,,16.7,29.6,0,0,2014,8,31,48,2.356194490192345,5.497787143782138,1.9634954084936207,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139779,139779,2014-09-01,Uluru,6.3,30.5,0.0,SSW,41.0,SSW,SW,17.0,17.0,16.0,13.0,1018.2,1015.5,,,20.9,29.9,0,0,2014,9,1,48,4.319689898685965,4.319689898685965,3.9269908169872414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139780,139780,2014-09-02,Uluru,9.4,23.6,0.0,E,48.0,E,E,31.0,19.0,45.0,29.0,1025.1,1020.8,,,15.2,22.7,0,0,2014,9,2,48,0.0,0.0,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139781,139781,2014-09-03,Uluru,6.4,29.3,0.0,NNW,28.0,E,NW,13.0,11.0,29.0,18.0,1022.5,1015.9,,,15.1,27.6,0,0,2014,9,3,48,1.9634954084936207,0.0,2.356194490192345,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139782,139782,2014-09-04,Uluru,11.7,29.8,0.0,WSW,50.0,S,SSE,17.0,20.0,27.0,14.0,1016.5,1012.7,,,22.0,29.7,0,0,2014,9,4,48,3.5342917352885173,9.42477796076938,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139783,139783,2014-09-05,Uluru,14.5,20.2,0.0,ENE,33.0,ENE,E,22.0,22.0,39.0,30.0,1019.6,1014.9,8.0,7.0,16.6,19.7,0,0,2014,9,5,48,0.3926990816987241,0.3926990816987241,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139784,139784,2014-09-06,Uluru,11.9,30.3,0.0,E,31.0,E,WNW,19.0,13.0,39.0,17.0,1018.5,1014.0,7.0,,17.7,29.2,0,0,2014,9,6,48,0.0,0.0,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139785,139785,2014-09-07,Uluru,11.8,34.2,0.0,NNW,39.0,ESE,WNW,9.0,22.0,32.0,10.0,1018.1,1013.1,,,19.8,34.1,0,0,2014,9,7,48,1.9634954084936207,5.890486225480862,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139786,139786,2014-09-08,Uluru,9.2,35.5,0.0,NW,70.0,NW,NW,19.0,39.0,21.0,10.0,1014.2,1009.5,,,23.5,34.4,0,0,2014,9,8,48,2.356194490192345,2.356194490192345,2.356194490192345,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139787,139787,2014-09-09,Uluru,11.8,31.5,0.0,WSW,48.0,SW,WNW,17.0,26.0,27.0,13.0,1015.2,1013.1,,,24.2,30.7,0,0,2014,9,9,48,3.5342917352885173,3.9269908169872414,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139788,139788,2014-09-10,Uluru,6.6,29.5,0.0,E,43.0,E,E,30.0,13.0,30.0,14.0,1020.3,1015.5,,,18.9,27.3,0,0,2014,9,10,48,0.0,0.0,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139789,139789,2014-09-11,Uluru,9.7,31.1,0.0,E,28.0,SSE,SSW,15.0,13.0,28.0,10.0,1019.7,1016.3,,,18.4,30.2,0,0,2014,9,11,48,0.0,5.105088062083414,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139790,139790,2014-09-12,Uluru,12.3,30.1,0.0,ENE,39.0,E,ENE,20.0,13.0,23.0,10.0,1023.3,1018.5,,,20.9,29.7,0,0,2014,9,12,48,0.3926990816987241,0.0,0.3926990816987241,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139791,139791,2014-09-13,Uluru,9.8,30.5,0.0,NE,46.0,E,SSE,19.0,11.0,26.0,11.0,1022.3,1017.5,,,20.2,29.8,0,0,2014,9,13,48,0.7853981633974483,0.0,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139792,139792,2014-09-14,Uluru,7.9,33.7,0.0,SSW,35.0,,SSE,0.0,15.0,18.0,8.0,1018.2,1014.2,,,21.0,32.1,0,0,2014,9,14,48,4.319689898685965,,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139793,139793,2014-09-15,Uluru,12.8,32.1,0.0,E,30.0,S,S,9.0,17.0,28.0,10.0,1018.2,1014.1,7.0,5.0,22.5,30.6,0,0,2014,9,15,48,0.0,9.42477796076938,9.42477796076938,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139794,139794,2014-09-16,Uluru,14.6,31.7,0.0,ENE,46.0,E,NE,31.0,19.0,30.0,14.0,1018.5,1013.2,1.0,,21.2,30.1,0,0,2014,9,16,48,0.3926990816987241,0.0,0.7853981633974483,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139795,139795,2014-09-17,Uluru,17.5,28.9,0.0,ENE,52.0,ENE,E,33.0,17.0,32.0,18.0,1020.0,1015.8,6.0,8.0,20.0,28.5,0,0,2014,9,17,48,0.3926990816987241,0.3926990816987241,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139796,139796,2014-09-18,Uluru,16.2,34.7,0.0,S,76.0,E,N,22.0,19.0,28.0,10.0,1019.3,1013.5,2.0,1.0,21.5,33.0,0,0,2014,9,18,48,9.42477796076938,0.0,1.5707963267948966,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139797,139797,2014-09-19,Uluru,15.7,34.6,0.0,E,33.0,E,NNW,24.0,20.0,23.0,10.0,1017.9,1012.3,7.0,1.0,21.7,32.7,0,0,2014,9,19,48,0.0,0.0,1.9634954084936207,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139798,139798,2014-09-20,Uluru,15.5,31.2,0.0,E,41.0,E,SSE,33.0,19.0,20.0,10.0,1019.0,1015.6,,,22.5,30.1,0,0,2014,9,20,48,0.0,0.0,5.105088062083414,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139799,139799,2014-09-21,Uluru,12.6,28.0,0.0,ENE,56.0,E,E,28.0,24.0,35.0,13.0,1023.9,1018.9,,,18.4,26.8,0,0,2014,9,21,48,0.3926990816987241,0.0,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139800,139800,2014-09-22,Uluru,9.3,30.0,0.0,NE,50.0,ENE,NE,28.0,22.0,17.0,5.0,1019.6,1012.6,,,18.9,29.1,0,0,2014,9,22,48,0.7853981633974483,0.3926990816987241,0.7853981633974483,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139801,139801,2014-09-23,Uluru,12.3,25.0,0.0,SSW,46.0,WSW,W,19.0,20.0,35.0,23.0,1014.4,1012.4,8.0,2.0,18.7,24.0,0,0,2014,9,23,48,4.319689898685965,3.5342917352885173,3.141592653589793,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139802,139802,2014-09-24,Uluru,9.9,24.6,0.0,SSW,44.0,SSW,SSW,22.0,19.0,68.0,32.0,1021.1,1018.1,8.0,,14.2,22.3,0,0,2014,9,24,48,4.319689898685965,4.319689898685965,4.319689898685965,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139803,139803,2014-09-25,Uluru,8.1,28.2,0.0,E,39.0,SE,E,20.0,15.0,54.0,21.0,1023.9,1019.4,,,16.1,27.1,0,0,2014,9,25,48,0.0,5.497787143782138,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139804,139804,2014-09-26,Uluru,10.3,31.7,0.0,ENE,33.0,ENE,E,19.0,9.0,31.0,8.0,1021.7,1017.0,,,21.6,30.6,0,0,2014,9,26,48,0.3926990816987241,0.3926990816987241,0.0,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139805,139805,2014-09-27,Uluru,9.7,34.1,0.0,NNW,35.0,NE,NE,19.0,20.0,22.0,9.0,1020.3,1014.4,,,24.0,32.9,0,0,2014,9,27,48,1.9634954084936207,0.7853981633974483,0.7853981633974483,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139806,139806,2014-09-28,Uluru,10.7,36.6,0.0,WNW,44.0,N,WNW,15.0,30.0,15.0,8.0,1014.7,1011.3,,,25.6,35.2,0,0,2014,9,28,48,2.748893571891069,1.5707963267948966,2.748893571891069,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
139807,139807,2014-09-29,Uluru,13.9,36.3,0.0,NNW,41.0,ESE,NNW,22.0,13.0,25.0,10.0,1014.9,1010.3,,,25.2,34.9,0,0,2014,9,29,48,1.9634954084936207,5.890486225480862,1.9634954084936207,-25.345,131.036111,NT,Evaporation_Sunshine,7,0
